u,v,highway,oneway,length,bridge,tunnel
2532420363,3855510598,secondary,0,99.1006792717431,0,0
2532420363,436841463,secondary_link,1,163.6926785006741,0,0
2605578793,2605603676,residential,0,111.00110364125597,0,0
2605578793,2605603677,residential,0,209.52834617797686,0,0
2605578793,2605578797,residential,0,100.51191531048927,0,0
2605578793,2605578794,residential,0,108.26177808773403,0,0
2605578794,2605603666,residential,0,125.19192054627071,0,0
2605578794,2605603672,residential,0,209.5528537697134,0,0
2605578794,2605578793,residential,0,108.26177808773403,0,0
2605578797,2605603662,residential,0,110.11071887882365,0,0
2605578797,2605603663,residential,0,197.596540255286,0,0
2605578797,2605578793,residential,0,100.51191531048927,0,0
2605578797,2605578798,residential,0,114.07977725577007,0,0
2605578798,2605603661,residential,0,174.76854072786773,0,0
2605578798,2881092103,residential,0,118.06138741290974,0,0
2605578798,2605603667,residential,0,122.39657049047088,0,0
2605578798,2605578797,residential,0,114.07977725577007,0,0
2605603657,2881092146,secondary,0,119.14364956979082,0,0
2605603657,4587546345,secondary,0,105.37359097443905,0,0
2605603657,2605603665,residential,0,178.38140812172423,0,0
2605603658,8460119045,secondary,0,101.98775768911499,0,0
2605603658,2881092133,tertiary,0,99.5138903065305,0,0
2605603658,2881094411,secondary,0,167.9882170814322,0,0
2605603659,2881092109,residential,0,107.51186891057895,0,0
2605603659,2605603673,tertiary,0,108.80114801752967,0,0
2605603659,2881092133,tertiary,0,85.86948149241401,0,0
2605603659,2605603665,residential,0,95.9529539904214,0,0
2605603660,8457269846,secondary,0,115.04037240932982,0,0
2605603660,2881092103,residential,0,146.04400069006144,0,0
2605603660,2605603667,secondary,0,112.47496780880343,0,0
2605603661,2881099162,residential,0,93.53784107218311,0,0
2605603661,2605578798,residential,0,174.76854072786773,0,0
2605603661,2605603663,secondary,0,112.28061501276052,0,0
2605603661,2605603670,secondary,0,110.23933198466345,0,0
2605603662,2605578797,residential,0,110.11071887882365,0,0
2605603662,2605603667,secondary,0,111.14925684110081,0,0
2605603662,2605603676,secondary,0,100.4427735785965,0,0
2605603663,2605578797,residential,0,197.596540255286,0,0
2605603663,2605603661,secondary,0,112.28061501276052,0,0
2605603663,2605603677,secondary,0,98.66244813937111,0,0
2605603665,4587546345,residential,0,101.36370668580571,0,0
2605603665,2605603657,residential,0,178.38140812172423,0,0
2605603665,2605603659,residential,0,95.9529539904214,0,0
2605603666,2605578794,residential,0,125.19192054627071,0,0
2605603666,2605603676,secondary,0,109.67943533646618,0,0
2605603666,2605603669,secondary,0,301.4806814481316,0,0
2605603667,2605603662,secondary,0,111.14925684110081,0,0
2605603667,2605578798,residential,0,122.39657049047088,0,0
2605603667,2605603660,secondary,0,112.47496780880343,0,0
2605603669,2288449081,secondary,0,195.91339439907688,0,0
2605603669,2605603666,secondary,0,301.4806814481316,0,0
2605603669,414685975,secondary,0,342.74521170596955,0,0
2605603670,2881092103,residential,0,137.92482107574335,0,0
2605603670,2605603661,secondary,0,110.23933198466345,0,0
2605603670,8457322986,secondary,0,158.98713385348927,0,0
2605603672,2881094807,residential,0,104.04435718378554,0,0
2605603672,2605603677,secondary,0,110.15578635125433,0,0
2605603672,2605578794,residential,0,209.55285376971344,0,0
2605603672,414685975,secondary,0,298.73384568482436,0,0
2605603673,2605603659,tertiary,0,108.80114801752967,0,0
2605603673,4587546345,secondary,0,95.46645458518147,0,0
2605603673,2881092181,secondary,0,81.92501241979596,0,0
2605603676,2605578793,residential,0,111.00110364125597,0,0
2605603676,2605603662,secondary,0,100.4427735785965,0,0
2605603676,2605603666,secondary,0,109.67943533646618,0,0
2605603677,2605578793,residential,0,209.52834617797686,0,0
2605603677,2605603663,secondary,0,98.66244813937111,0,0
2605603677,2605603672,secondary,0,110.15578635125433,0,0
2690966910,3869600428,residential,0,20.46120745502226,0,0
2690966910,2690966911,residential,0,93.09020774458168,0,0
2690966910,2329648995,residential,0,70.54527909009484,0,0
2690966911,3242818629,secondary,0,24.766105768378345,0,0
2690966911,3869600384,secondary,0,65.47951728983342,0,0
2690966911,2690966910,residential,0,93.09020774458168,0,0
2690966911,3869600382,residential,0,22.864581940916835,0,0
2690966911,3869600429,residential,0,53.69371607743339,0,0
2690977357,436805789,tertiary,0,137.70083385409478,0,0
2690977357,5293251538,residential,0,104.39042099198161,0,0
2690977357,4591663748,tertiary,0,62.83365209701536,0,0
2690978752,5293251485,residential,0,21.98843234856663,0,0
2690978752,5293251538,residential,1,91.65048558430345,0,0
2690978755,5104927722,residential,0,21.525694452886285,0,0
2690978755,5104927721,residential,0,48.057434391197596,0,0
2690978755,5293251485,residential,0,83.11273698329342,0,0
2720510403,355798666,residential,0,59.74129710183031,0,0
2720510403,2374750064,residential,0,111.31241655306602,0,0
2720510403,2721321961,tertiary,0,105.49265771773855,0,0
2720510403,436840344,tertiary,0,117.02671988466793,0,0
2720635239,2374750079,residential,0,66.47164182343484,0,0
2720635239,3847301264,primary,0,93.60353996300539,0,0
2720635239,445327391,primary,0,132.63664185635952,0,0
2721261123,355798268,residential,0,83.81190965047283,0,0
2721261123,2374750079,residential,0,115.57950741735627,0,0
2721261123,2721262777,residential,0,68.2960762324808,0,0
2721261123,2374750057,residential,0,78.93331516441586,0,0
2721262777,3847301264,primary,0,34.64141180577639,0,0
2721262777,2721261123,residential,0,68.2960762324808,0,0
2721262777,414685337,primary,0,44.14779846690722,0,0
2721321961,355798268,tertiary,0,59.35813834376136,0,0
2721321961,387154951,residential,0,111.47314516697695,0,0
2721321961,2720510403,tertiary,0,105.49265771773855,0,0
2724377656,2374823847,residential,0,26.450503314319317,0,0
2724377656,2724377717,residential,0,37.637001205904085,0,0
2724377656,2724377678,residential,0,407.0500745091359,0,0
2724377678,2724377656,residential,0,407.0500745091359,0,0
2724377678,2724391959,residential,0,79.98887271054377,0,0
2724377678,2724391961,residential,0,37.39065212536377,0,0
2724377678,3322219101,residential,0,45.83494873744229,0,0
2724377696,2724377708,residential,0,51.244852329091856,0,0
2724377696,2724377721,residential,0,96.5584934575511,0,0
2724377696,2374823823,residential,0,86.89753070240296,0,0
2724377696,3500755195,residential,0,109.15289271038188,0,0
2724377708,355798962,residential,0,66.5154469938724,0,0
2724377708,436880518,primary,0,87.1606617945964,0,0
2724377708,414685337,primary,0,88.4272903347767,0,0
2724377708,2724377696,residential,0,51.244852329091856,0,0
2724377713,2329649076,residential,0,96.52325124971229,0,0
2724377713,2374823847,residential,0,64.019644000264,0,0
2724377713,2724377721,residential,0,110.64418045684101,0,0
2724377713,3317861461,residential,0,54.69181728879896,0,0
2724377717,2724377656,residential,0,37.637001205904085,0,0
2724377717,2374823878,residential,0,51.07071699950492,0,0
2724377717,2374823875,residential,0,140.58231705093954,0,0
2724377717,2724377725,residential,0,192.25917995057327,0,0
2724377721,2374823867,residential,0,43.426382878535584,0,0
2724377721,2374823817,residential,0,100.79214271961261,0,0
2724377721,2724377696,residential,0,96.5584934575511,0,0
2724377721,2724377713,residential,0,110.64418045684101,0,0
2724377725,2724377717,residential,0,192.2591799505733,0,0
2724382764,2724382767,residential,0,219.1456440222191,0,0
2724382767,2374823876,residential,0,40.3317760999879,0,0
2724382767,2374823854,residential,0,74.71115688310475,0,0
2724382767,2724382764,residential,0,219.14564402221913,0,0
2724391956,3855509934,primary,0,83.69477346538916,0,0
2724391956,436855641,primary,0,13.85647495446474,0,0
2724391956,3855509924,residential,0,56.33145490962502,0,0
2724391959,2724377678,residential,0,79.98887271054377,0,0
2724391959,3628462214,residential,0,34.71623450607812,0,0
2724391959,6453457167,residential,0,79.59668587114398,0,0
2724391961,2724377678,residential,0,37.39065212536377,0,0
2724391961,3317876664,residential,0,58.64960212869193,0,0
2724391961,3322219101,residential,0,41.86286198977519,0,0
2724391967,3317876163,primary,0,116.73862945953768,0,0
2724391967,436853798,primary,0,11.42861114109546,0,0
2724391967,3317876664,residential,0,150.35330817780422,0,0
2739018581,2139941922,secondary,0,35.17098047458123,0,0
2739018581,3868066493,primary_link,1,38.91095889312354,0,0
2739018581,8463187835,secondary,0,51.910778520070984,0,0
2739029763,3868066340,residential,0,98.08201792373045,0,0
2739029763,414685214,secondary,0,60.33726040534246,0,0
2739029763,3868066406,secondary,0,43.2067011394357,0,0
2739029763,3868066486,residential,0,56.5482253041706,0,0
2739029768,2739030799,residential,0,37.75819126000285,0,0
2739029768,3868066188,residential,0,153.38080352810098,0,0
2739029768,3868066248,residential,0,53.91749423288776,0,0
2739030799,2739029768,residential,0,37.75819126000285,0,0
2739030799,3868066312,residential,0,163.86323701263578,0,0
2739030799,3868066220,residential,0,132.8178450193997,0,0
2753700669,387154319,trunk_link,1,341.77835533191285,1,0
2753700669,11688752940,primary,1,206.57373582327253,1,0
2753700671,2753742480,primary,1,67.02981907566598,1,0
2753700671,436718632,trunk_link,0,54.7566333279411,1,0
2753700678,798645919,trunk_link,1,112.67791376425997,0,0
2753700678,2753700671,primary,1,355.15049900731213,1,0
2753700728,3393326671,primary,1,43.75534377339879,0,0
2753742493,2753700669,primary,1,66.42358750023575,1,0
2753742493,796137310,trunk_link,1,402.3085766064524,1,0
2775071293,9379611609,residential,0,131.25777348674526,0,0
2775071293,436859638,primary,1,38.625003003383995,0,0
2775071298,3648703625,residential,0,27.969139108736574,0,0
2775071298,2775071304,residential,0,26.116428472041385,0,0
2775071298,9379611609,residential,0,73.61109885403253,0,0
2775071304,9379611610,tertiary,0,69.68783353922235,0,0
2775071304,2775071298,residential,0,26.116428472041385,0,0
2775071304,2421606544,tertiary,0,157.97388369135618,0,0
2881092103,2605603670,residential,0,137.92482107574335,0,0
2881092103,2605578798,residential,0,118.06138741290974,0,0
2881092103,2605603660,residential,0,146.04400069006144,0,0
2881092106,2881092146,residential,0,16.39194797219826,0,0
2881092106,2881092169,residential,0,361.89628058776975,0,0
2881092106,2881092162,residential,0,102.0752629419328,0,0
2881092109,2605603659,residential,0,107.51186891057895,0,0
2881092109,2881092133,residential,0,194.59552597181693,0,0
2881092109,2881092181,residential,0,112.10818606735063,0,0
2881092111,2881092152,residential,0,199.4066970906084,0,0
2881092111,2881092167,residential,0,176.13376611466452,0,0
2881092111,4587537387,residential,0,44.19889076137801,0,0
2881092111,2881092112,residential,0,109.03972590292632,0,0
2881092112,2881092111,residential,0,109.03972590292632,0,0
2881092112,1104187225,secondary,0,170.20006118041763,0,0
2881092112,2881092570,secondary,0,96.15169672458835,0,0
2881092133,2881092169,residential,0,14.491382485030528,0,0
2881092133,2605603659,tertiary,0,85.86948149241401,0,0
2881092133,2605603658,tertiary,0,99.5138903065305,0,0
2881092133,2881092109,residential,0,194.59552597181693,0,0
2881092143,2288449081,secondary,0,40.80704020642505,0,0
2881092143,2881092167,secondary,0,177.26739080691542,0,0
2881092143,2881092162,residential,0,214.77126100763104,0,0
2881092146,2881092106,residential,0,16.39194797219826,0,0
2881092146,2605603657,secondary,0,119.14364956979082,0,0
2881092146,2288449081,secondary,0,233.5203753039707,0,0
2881092152,4587509349,residential,0,12.906134325208466,0,0
2881092152,2881092111,residential,0,199.40669709060836,0,0
2881092152,4587538890,residential,0,156.98220605678816,0,0
2881092162,4587538890,residential,0,62.23188483125761,0,0
2881092162,2881092143,residential,0,214.77126100763104,0,0
2881092162,2881092106,residential,0,102.07526294193279,0,0
2881092162,4587537387,residential,0,61.402355509969965,0,0
2881092167,1104187225,secondary,0,111.14872858951941,0,0
2881092167,2881092143,secondary,0,177.26739080691542,0,0
2881092167,2881092111,residential,0,176.13376611466455,0,0
2881092169,2881092133,residential,0,14.491382485030528,0,0
2881092169,2881092106,residential,0,361.89628058776975,0,0
2881092169,4587509349,residential,0,172.3253469264324,0,0
2881092181,2605603673,secondary,0,81.92501241979596,0,0
2881092181,3414052384,secondary,0,74.92099862208958,0,0
2881092181,2881092109,residential,0,112.10818606735063,0,0
2881092570,2881092583,residential,0,524.5248865976037,0,0
2881092570,2881092112,secondary,0,96.15169672458835,0,0
2881092570,2881094411,secondary,0,113.39164988065554,0,0
2881092583,414685926,secondary,0,268.02211707737195,0,0
2881092583,4630968697,residential,0,101.92121443771083,0,0
2881092583,4630968173,secondary,0,222.70626664422116,0,0
2881092583,2881092570,residential,0,524.5248865976037,0,0
2881094411,4587509349,residential,0,61.30295907947781,0,0
2881094411,2605603658,secondary,0,167.9882170814322,0,0
2881094411,2881092570,secondary,0,113.39164988065552,0,0
2881094696,2881094700,residential,1,38.17476324172385,0,0
2881094696,2881099161,residential,0,277.4441439446366,0,0
2881094700,436776235,residential,0,356.0194733227099,0,0
2881094700,2881094807,residential,1,27.81682540821912,0,0
2881094807,2605603672,residential,0,104.04435718378554,0,0
2881094807,2881094696,residential,1,20.667111202545176,0,0
2881099161,2881099181,residential,1,21.774337303845364,0,0
2881099161,2881094696,residential,0,277.4441439446366,0,0
2881099162,2605603661,residential,0,93.53784107218311,0,0
2881099162,2881099176,residential,1,25.52503238856194,0,0
2881099164,2881099185,residential,1,40.63628721257736,0,0
2881099164,2881102884,residential,0,359.8105508672702,0,0
2881099168,2881099161,residential,1,27.277664569716293,0,0
2881099168,2881099181,residential,1,20.690428062193657,0,0
2881099176,2881099164,residential,1,41.736922676600805,0,0
2881099176,2881099185,residential,1,21.34587898115524,0,0
2881099181,2881099162,residential,1,18.15884676225007,0,0
2881099185,2881099168,residential,1,9.398288132561667,0,0
2881102865,8456439801,residential,0,128.67684432019274,0,0
2881102865,2881102882,residential,1,31.717220877929694,0,0
2881102869,8456439801,residential,0,15.372329440290383,0,0
2881102882,2881102884,residential,1,21.02558421110251,0,0
2881102882,414685968,residential,0,498.19303060803475,0,0
2881102884,2881102865,residential,1,23.162087798907717,0,0
2881102884,2881099164,residential,0,359.81055086727025,0,0
2930463919,356651268,residential,0,50.28549608007923,0,0
2930463919,355798263,tertiary,0,67.9334599814934,0,0
2930463919,355432939,primary,0,114.8400114803484,0,0
2930463919,2374823820,primary,0,88.56338087398984,0,0
2930463921,355432934,residential,1,77.66274845062489,0,0
2930463921,355433089,residential,1,120.75478818990453,0,0
2930463922,355432933,residential,0,107.06675080544385,0,0
2930463922,355799975,residential,0,107.18553083899101,0,0
2930463922,355432282,tertiary,0,119.97209269216899,0,0
2930463922,355799509,tertiary,0,122.73835291924273,0,0
2930463923,6584019687,residential,0,58.91063385928711,0,0
2930463923,4309655467,residential,0,111.39358149917405,0,0
2930463923,436840344,tertiary,0,123.17586111795171,0,0
2930463923,3407835859,tertiary,0,125.4769906480716,0,0
2930467403,1834932805,residential,0,51.787082595275606,0,0
2930467403,1834932799,residential,0,116.03912583704657,0,0
2930467403,1834932807,residential,0,179.4685540781702,0,0
2930467403,1834932801,residential,0,110.11492376091564,0,0
2930467420,3807475163,residential,0,24.352748602444162,0,0
2930467420,3807475178,residential,0,14.413746143621838,0,0
2930467420,3807475147,residential,0,13.267608321947273,0,0
2930467440,9941778083,primary,1,148.4884237664519,0,0
2930467440,3867929648,secondary,0,47.05176753395041,0,0
2934487843,2374838387,residential,1,53.45034056822584,0,0
2934487843,2374838478,residential,0,91.775318232768,0,0
2934487843,2374838342,residential,0,246.5908504711077,0,0
2938354331,2141595962,trunk_link,1,103.09311506172673,1,0
2938354331,4695045520,primary,0,433.84121855646845,1,0
2938354331,2141616543,primary,0,824.2320115779353,1,0
2956978527,2956988737,residential,1,56.212456222312525,0,0
2956978527,4630901213,residential,0,128.81710629607187,0,0
2956978532,2956978527,residential,1,49.564533367295006,0,0
2956978532,3048481860,residential,0,119.41125743054695,0,0
2956988737,3702193047,residential,0,27.505530022643654,0,0
2956988737,4674668606,residential,1,95.40044969669549,0,0
2956988738,9282393215,residential,1,22.455465315949674,0,0
2956988738,2473255261,residential,0,122.6685307251746,0,0
2959081059,3040583127,secondary,0,439.7115122923943,0,0
2959081059,1795204580,secondary,0,224.76678133152217,0,0
2959081059,2473238876,secondary,0,31.238798881824078,0,0
3024393049,3743689800,residential,0,201.5785385580231,0,0
3024393049,3139492465,residential,0,58.80702668536011,0,0
3024393049,3034284282,residential,0,60.41474816839674,0,0
3024393074,4927966759,residential,0,73.93565200908054,0,0
3033929895,436837159,residential,0,78.85795904618121,0,0
3033929895,3048481860,residential,1,84.22364202078552,0,0
3033929895,3436119890,residential,0,49.91490471293882,0,0
3033929921,3033929895,residential,1,161.05256014615946,0,0
3033929921,436837149,residential,0,62.83445537448049,0,0
3033929921,3436119887,residential,0,51.98007940397801,0,0
3033931366,4173928372,residential,1,44.32434726931135,0,0
3033931366,2374794579,residential,0,107.86497779954614,0,0
3033951751,11688752955,secondary,0,6.440102139387259,0,0
3033951751,1795204599,secondary,0,101.61027242313894,0,0
3033951751,3034164310,primary,1,200.79558086255543,0,0
3034111472,1834932811,residential,0,147.1543684077813,0,0
3034111472,3033951751,primary,1,155.0117459307523,0,0
3034164310,1800575463,residential,0,196.51305396105192,0,0
3034164310,3034197250,primary,1,202.83476984959628,0,0
3034164321,436869380,secondary,0,112.3608225600774,0,0
3034164321,5803686150,residential,0,57.92333660929948,0,0
3034164321,1969395200,residential,0,53.929680910543766,0,0
3034164321,3436119874,secondary,0,49.815072387440495,0,0
3034197250,11688752961,primary,0,1.4843298382444527,0,0
3034197250,1795204580,secondary,0,121.062645258517,0,0
3034197250,3034284276,primary,1,142.29279534204497,0,0
3034284276,631756001,tertiary,0,98.2224356340873,0,0
3034284276,3034284282,primary,1,163.89823581812567,0,0
3034284279,3033929921,residential,1,149.09123083574315,0,0
3034284279,1949178455,primary,0,66.79704668125086,0,0
3034284279,3436119884,primary,0,50.64051287291059,0,0
3034284282,3034284289,primary,1,109.80966065953078,0,0
3034284282,3024393049,residential,0,60.41474816839674,0,0
3034284289,9282595663,primary,1,144.20737325050993,0,0
3034284289,3743689800,residential,0,166.48551911230135,0,0
3038649848,1834932811,residential,0,3.4733750559350147,0,0
3038649848,1834932812,residential,0,62.884973916965194,0,0
3038649848,3038707227,residential,0,139.95566628742444,0,0
3038707227,3038707228,residential,0,40.05384546874153,0,0
3038707227,3038649848,residential,0,139.95566628742444,0,0
3038707227,1834932812,residential,0,137.5908241324343,0,0
3038707228,1834932805,residential,0,62.38178477345285,0,0
3038707228,3038707227,residential,0,40.05384546874153,0,0
3038707228,3038710046,residential,0,75.17055795565267,0,0
3038710046,436869371,secondary,0,139.06567651260264,0,0
3038710046,436864020,secondary,0,233.05343476025772,0,0
3038710046,3038707228,residential,0,75.17055795565267,0,0
3040583099,3040583105,residential,0,33.17628681464768,0,0
3040583105,3040583099,residential,0,33.17628681464768,0,0
3040583105,3040583106,residential,0,72.27372883011753,0,0
3040583105,3110445440,residential,0,19.81536842851484,0,0
3040583106,3040583105,residential,0,72.27372883011753,0,0
3040583120,3110445440,residential,0,393.40014810094044,0,0
3040583121,3040583126,residential,0,112.930076328857,0,0
3040583126,11841458476,residential,0,34.30168389402395,0,0
3040583126,3040583121,residential,0,112.93007632885698,0,0
3040583126,3040583127,residential,0,69.60353234907734,0,0
3040583127,3040585338,secondary,0,42.940219570138034,0,0
3040583127,2959081059,secondary,0,439.7115122923942,0,0
3040583127,3040583126,residential,0,69.60353234907735,0,0
3040585338,1800585176,secondary,0,55.0163227112492,0,0
3040585338,3040583127,secondary,0,42.940219570138034,0,0
3040585338,3040585340,residential,0,40.1236179978082,0,0
3040585339,3040585340,residential,0,36.25354528693441,0,0
3040585340,3040585339,residential,0,36.25354528693441,0,0
3040585340,3040585338,residential,0,40.1236179978082,0,0
3040585340,3040585341,residential,0,21.06823362558087,0,0
3040585341,3040585340,residential,0,21.06823362558087,0,0
3048481860,4630901213,residential,0,65.73188511270422,0,0
3048481860,3436120294,residential,0,50.84242322488705,0,0
3048481860,2956978532,residential,0,119.41125743054695,0,0
3048481870,3048481871,residential,0,73.53571368427187,0,0
3048481870,1949110907,residential,0,77.83895317603574,0,0
3048481870,3653617214,residential,0,62.26929307313165,0,0
3048481871,3048481870,residential,0,73.53571368427187,0,0
3048481871,1949110915,residential,0,77.13186983570503,0,0
3048481871,1949110912,residential,0,65.67059773814582,0,0
3048652633,3048653933,tertiary,0,63.170534410799746,0,0
3048652633,3494553299,tertiary,0,127.87932975943819,0,0
3048652633,3057206340,residential,0,104.89364572405695,0,0
3048653933,3186206867,tertiary,0,58.96698789382026,0,0
3048653933,3048652633,tertiary,0,63.170534410799746,0,0
3048653933,3048654033,residential,0,113.83369312992454,0,0
3048654033,3048654035,residential,0,62.73402491158811,0,0
3048654033,3048653933,residential,0,113.83369312992454,0,0
3048654033,3057206340,residential,0,94.25992627376733,0,0
3048654033,3048655633,residential,0,172.32654408195793,0,0
3048654035,3522891981,residential,0,157.35089977931983,0,0
3048654035,3048657133,residential,0,75.5961157391874,0,0
3048654035,3048654033,residential,0,62.73402491158811,0,0
3048655633,3048654033,residential,0,172.32654408195793,0,0
3048655633,436837204,secondary,0,136.86956758731674,0,0
3048655633,3522920663,secondary,0,49.91065475298616,0,0
3048657133,3048654035,residential,0,75.5961157391874,0,0
3048657133,3494540108,residential,0,126.67066048537984,0,0
3048657133,3057206340,residential,0,53.2259367641252,0,0
3057206340,3494540501,residential,0,127.7288488276234,0,0
3057206340,3048654033,residential,0,94.25992627376733,0,0
3057206340,3048657133,residential,0,53.2259367641252,0,0
3057206340,3048652633,residential,0,104.89364572405694,0,0
3066579587,1834932807,residential,0,165.10878136595358,0,0
3066579587,1834932797,residential,0,60.98098780512624,0,0
3066579587,1834932799,residential,0,195.35618303140419,0,0
3066579587,1834932806,residential,0,225.8308365737595,0,0
3074221233,5215341446,primary_link,1,17.070587791880946,0,0
3074221233,3085426333,residential,0,364.3477557805733,0,0
3074316369,2139941856,trunk_link,1,84.22781571769049,0,0
3074776034,3867929573,residential,0,43.870918441405415,0,0
3074776034,4674893114,residential,0,92.80241355179854,0,0
3074776034,3074982874,residential,0,33.59971068623966,0,0
3074776036,3074787435,primary,1,123.68245147297769,0,0
3074776036,3074786334,residential,0,68.72651647717663,0,0
3074776037,3331258895,residential,0,58.29153925213105,0,0
3074776037,4677757291,residential,0,15.651865016008484,0,0
3074776037,3074788835,residential,0,116.91315985215185,0,0
3074776037,4677757278,residential,0,55.528345760555624,0,0
3074783133,2930467440,primary,1,84.86314776926996,0,0
3074783133,3867929573,residential,0,41.7410116877103,0,0
3074785642,3074786334,residential,0,67.72572578557296,0,0
3074785642,3074982860,residential,0,111.01891295711775,0,0
3074785642,4677757278,residential,0,85.24544285258523,0,0
3074785642,3074787435,residential,0,49.14082679703614,0,0
3074786334,3074785642,residential,0,67.72572578557296,0,0
3074786334,3331258895,residential,0,114.90389823237422,0,0
3074786334,3074776036,residential,0,68.72651647717663,0,0
3074787435,3331258297,primary,1,149.57065487731737,0,0
3074787435,4677757273,residential,0,19.322990120869353,0,0
3074787435,3074785642,residential,0,49.14082679703614,0,0
3074787437,4677761283,residential,0,51.55535352342487,0,0
3074787542,3075974526,residential,0,58.13752927647696,0,0
3074787542,4677769428,residential,0,80.2364667564001,0,0
3074787542,3331239193,residential,0,70.17884732400024,0,0
3074787542,4677757291,residential,0,35.28284227230781,0,0
3074788835,4677723254,residential,0,15.604080885718501,0,0
3074788835,3074776037,residential,0,116.91315985215186,0,0
3074788835,4677761283,residential,0,117.69463750230008,0,0
3074813736,3074982852,residential,0,61.39949841706153,0,0
3074813736,4593688974,residential,0,108.52510171140558,0,0
3074813834,8386067116,residential,0,9.56547890529666,0,0
3074833633,4593688980,residential,0,152.47852390883634,0,0
3074833633,3074968860,residential,0,28.735772348678346,0,0
3074833633,4593688992,residential,0,31.96505682890741,0,0
3074968860,3074833633,residential,0,28.735772348678346,0,0
3074968860,4593688990,secondary,0,57.15021892051223,0,0
3074968860,436853379,secondary,0,170.0121350636498,0,0
3074968863,10705958857,secondary,1,26.717471874176514,0,0
3074968863,436853387,tertiary,0,148.2105243817068,0,0
3074982852,3074813736,residential,0,61.39949841706153,0,0
3074982852,4658255223,residential,0,143.98406596675412,0,0
3074982858,4677723252,residential,0,58.25906168687108,0,0
3074982858,3074982860,residential,0,58.417143213023394,0,0
3074982858,4674909971,residential,0,54.562195046803964,0,0
3074982860,3074982858,residential,0,58.417143213023394,0,0
3074982860,3074785642,residential,0,111.01891295711775,0,0
3074982860,4674893114,residential,0,48.58448718103711,0,0
3074982861,4700488804,residential,0,17.213741515304175,0,0
3074982861,4593695165,residential,0,86.94635975989405,0,0
3074982861,4658255223,residential,0,74.08596802509864,0,0
3074982869,3074982874,residential,0,56.14864234408706,0,0
3074982869,4593695165,residential,0,45.26949721585777,0,0
3074982869,4593695169,residential,0,30.47205138819897,0,0
3074982874,4593695168,residential,0,78.05020376915077,0,0
3074982874,3074982869,residential,0,56.14864234408706,0,0
3074982874,3074776034,residential,0,33.59971068623966,0,0
3075974526,3074787542,residential,0,58.13752927647696,0,0
3075974526,8386067116,residential,0,221.66290453976254,0,0
3075974526,3331239094,residential,0,72.63780909089972,0,0
3078076779,2753700678,primary,1,39.90465393978043,0,0
3078076792,1834932806,primary,1,40.61826780287865,0,0
3078076796,3078076798,primary,0,27.320068451578443,0,0
3078076796,436718644,primary,0,67.26574042811683,0,0
3078076798,3078076796,primary,0,27.320068451578443,0,0
3078076798,3078076779,primary_link,1,161.38300562819157,0,0
3078076798,1969395186,primary,0,211.4701185051482,0,0
3081349433,3868066417,residential,0,42.114332088171246,0,0
3081349433,3868066363,residential,0,26.024321322956972,0,0
3081349433,4591173460,residential,0,103.64262782494004,0,0
3081349434,3868066508,residential,0,40.46097884447695,0,0
3081349434,3081349833,residential,0,59.83305047989768,0,0
3081349434,3868066450,residential,0,124.41355100749658,0,0
3081349833,3868066610,residential,0,90.93204318427337,0,0
3081349833,3081349434,residential,0,59.83305047989768,0,0
3081349833,3868066516,residential,0,72.3942351886677,0,0
3081352533,5338321810,residential,0,41.18606938246744,0,0
3081352533,3868066626,residential,0,120.50312641862479,0,0
3081352533,3868066611,secondary,0,88.66638142047807,0,0
3081352533,4591679953,secondary,0,116.11121986971314,0,0
3081352934,436877207,secondary,0,52.4154426525504,0,0
3081352934,4591173461,residential,0,21.440799402583373,0,0
3081352934,436877205,secondary,0,63.08017501048704,0,0
3085426333,2139941806,tertiary,0,13.49333831542886,0,0
3085426333,3074221233,residential,0,364.3477557805733,0,0
3085426333,2139941856,tertiary,0,107.11230107450443,0,1
3086804405,3099973729,residential,0,200.92425688347257,0,0
3086804405,436835498,primary_link,1,60.4184218513859,0,0
3099973729,3086804405,residential,0,200.92425688347257,0,0
3099973729,2139941812,residential,0,155.31250364525027,0,0
3099973729,2329649026,residential,0,407.49986549292646,0,0
3110425407,3869600361,secondary,0,19.578363207599786,0,0
3110425407,3869599516,residential,0,49.29063589566856,0,0
3110425407,5908407286,residential,0,87.18899326628924,0,0
3110425407,3869599531,secondary,0,88.0589696174303,0,0
3110425408,3869600319,residential,0,22.58243048757719,0,0
3110425408,3869599500,residential,0,31.43058384545513,0,0
3110425408,3110425409,residential,0,69.87940967315568,0,0
3110425409,3110425408,residential,0,69.87940967315568,0,0
3110445440,3040583105,residential,0,19.81536842851484,0,0
3110445440,3040583120,residential,0,393.4001481009404,0,0
3110445440,4658637656,residential,0,145.28001142056294,0,0
3110451520,3869600334,secondary,0,65.54054444584837,0,0
3110451520,3110451526,residential,0,157.00676235314978,0,0
3110451520,2139941922,secondary,0,110.14383199995994,0,0
3110451526,3242818632,residential,0,16.58157680703006,0,0
3110451526,3110451520,residential,0,157.0067623531498,0,0
3110451526,3869600265,residential,0,28.27587563772128,0,0
3110451757,3869600272,secondary,0,29.192370054677905,0,0
3110451757,2329648999,residential,0,264.45723067054286,0,0
3110451757,3869599546,secondary,0,195.20620352112053,0,0
3110451757,3869600276,residential,0,21.88228495509977,0,0
3118192556,1969395248,residential,0,95.27001424045812,0,0
3139492438,3139492472,residential,0,94.66693370863129,0,0
