u,v,risk_score_pred
2139867170,7366088086,0.0017352058
2139867172,2141596093,0.00025841896
2139867172,9061486051,0.00048747813
2139867174,3522891980,0.00026907862
2139867174,2139811784,0.0007418783
2139867190,3494545293,0.00020535194
2139867190,356653356,5.243883e-05
2139867191,9061486050,0.0003431027
2139867193,9913596038,0.0003473075
2139867193,2139867231,0.00038137918
2139867194,2139867263,0.00018737323
2139867194,2139867163,0.00021028712
2139867231,3508206813,0.00038364838
2139867246,436837204,0.00068216125
2139867246,8474668160,0.00022453823
2139867263,2139867162,0.00025968617
2139941727,8463148494,0.0004577903
2139941732,798651017,0.00035763485
2139941737,436874414,0.00014229721
2139941737,3868066288,5.6760546e-05
2139941755,2329649026,6.888359e-05
2139941755,2139941812,0.00029288692
2139941755,2323311234,0.00013693809
2139941756,3868066269,0.00015436903
2139941756,2139941727,0.00032702254
2139941762,2139941861,0.0002279241
2139941762,436689758,0.0005922752
2139941766,2139941910,0.00011097537
2139941766,2374776955,0.00045966174
2139941776,3869600388,0.0001753107
2139941776,2139941924,0.00031879783
2139941776,5502397473,0.00034875536
2139941779,2139941788,0.0011793318
2139941779,4645239942,0.0001118844
2139941806,3085426333,9.783595e-05
2139941806,5215341446,0.00016478196
2139941806,2139941812,0.00013242409
2139941812,3099973729,0.0001233192
2139941812,2139941806,0.00014149887
2139941812,2139941755,0.0002944255
2139941828,2139941924,0.00023187637
2139941831,436689758,0.00019855949
2139941831,9612447286,0.00019011015
2139941839,387154705,0.00010837397
2139941845,2139941913,0.00019508782
2139941845,2139941732,0.00018208715
2139941847,387153860,0.0005278719
2139941847,5168879192,0.00047291708
2139941852,436760124,0.0007529352
2139941856,2139941839,0.00015335905
2139941856,3085426333,9.246118e-05
2139941861,387153860,0.000330176
2139941861,9612447286,0.0001272755
2139941874,4700488797,0.00018001866
2139941882,3331239301,0.00042046237
2139941888,2139941831,0.0001217258
2139941903,3867929658,0.00016764623
2139941903,8477625998,0.0001573286
2139941906,3867926912,5.8708694e-05
2139941906,3867926918,0.00020112607
2139941906,287630237,0.00010651188
2139941906,4591233019,0.00018900132
2139941907,2329649004,0.00011718447
2139941907,3490411594,0.00014865959
2139941907,2329649000,0.00022742695
2139941910,2139941930,0.00015741485
2139941913,2139941845,0.00019959158
2139941913,3490411594,0.00012152749
2139941913,3869599476,0.00011860574
2139941913,3869599499,0.00034050966
2139941920,2139941788,0.000374207
2139941920,387153848,0.00121394
2139941922,2739018581,0.00019868142
2139941922,3110451520,0.00030361945
2139941922,4683091428,0.00016237721
2139941924,2139941776,0.00033604872
2139941924,436874438,0.00069394766
2139941924,8477575613,0.0007441812
2139941930,8474668160,0.00015207085
2139941930,2139867246,0.00020703452
2141595962,2141596039,0.00036006773
2141595962,4695045504,0.00035961735
2141595985,11187794345,0.0010222154
2141595985,7495846705,0.00016105917
2141595988,2141596080,0.000289567
2141596006,4695045503,0.00018617889
2141596006,4695045504,0.00058479124
2141596012,2141596014,0.00019409561
2141596012,2141596045,0.0006723827
2141596014,2938354331,0.00013134563
2141596039,5294398232,0.00054544414
2141596045,4695045520,0.00020161104
2141596077,4684562296,0.00015911559
2141596077,2141596093,0.0005870906
2141596080,2141596039,0.00035318077
2141596087,7495846705,0.00021088654
2141596087,11187794347,0.00046312058
2141596093,2139811797,0.00076193083
2141616543,2938354331,0.0013414475
2147567566,5102323467,0.00022507053
2147567566,2139811885,0.00047162862
2147567567,2139811874,0.0010164211
2147567567,2147567607,0.0005584314
2147567570,12985685518,0.00032846755
2147567570,5102323467,0.00025843136
2147567604,2147567566,0.00032712598
2147567604,436830144,0.00040860684
2147567607,436830144,0.00027113664
2147567607,6454486856,0.00040820235
2204167381,2139941762,0.00018039886
2204167381,3867926909,0.00010215026
2288311361,9941864289,0.00018800508
2288311361,9941778086,0.0002212109
2288449080,436855641,0.00043419964
2288449080,436853804,0.00041461372
2288449080,436855646,0.00065951183
2288449080,3855510379,0.00015028006
2288449081,2881092143,0.00022566071
2288449081,2605603669,0.0007374676
2288449081,2881092146,0.00072250323
2322074403,3807474914,3.1522333e-05
2322074403,2322074411,7.184838e-05
2322074411,3807474964,4.5023087e-05
2322074411,2322074413,3.8433573e-05
2322074411,2322074403,7.1274495e-05
2322074413,3807474992,7.3058865e-05
2322074413,3807474944,3.874795e-05
2322074413,2322074411,3.677202e-05
2322074420,8385963129,0.000102620994
2322074420,3807474912,6.657893e-05
2322074420,4641454018,5.159439e-05
2322074420,3807474944,7.6923694e-05
2322074424,10156195530,4.4217762e-05
2322074424,12777900702,0.00025635594
2323311234,1830504800,0.00020788396
2323311234,2139941755,0.00013734736
2323311234,2329649000,0.00018948692
2329648809,2329648821,7.501946e-05
2329648809,8477772809,0.00014811296
2329648809,8548260203,0.00014487687
2329648810,3351589627,0.00010262731
2329648810,4591461844,0.00010826579
2329648810,4591432393,0.000102159596
2329648813,4591461863,3.6597154e-05
2329648813,4591488583,8.89148e-05
2329648813,4591488587,7.9418074e-05
2329648813,4591461859,9.010163e-05
2329648814,4591488587,4.3082255e-05
2329648814,436825413,0.00010489418
2329648814,436825408,0.00010138898
2329648821,4591488793,7.859546e-05
2329648821,2329648809,7.232987e-05
2329648821,2329648860,5.4710326e-05
2329648821,9283051984,4.967879e-05
2329648822,2451940811,0.00010264593
2329648822,4591432394,5.2598672e-05
2329648822,3351589526,4.2380954e-05
2329648827,2329648852,9.9833414e-05
2329648837,9987526919,9.039126e-05
2329648837,3869600505,0.00013620126
2329648837,9987526923,0.00012542191
2329648837,3869600516,0.0001662631
2329648839,9987494216,6.8463705e-05
2329648839,3431079093,0.00019127688
2329648843,3869600530,9.185394e-05
2329648843,4591390419,9.040406e-05
2329648843,4600113270,0.00011762521
2329648852,5235827850,0.00014538426
2329648852,3351615375,9.949095e-05
2329648852,2329648827,9.882213e-05
2329648860,2451940811,4.7612368e-05
2329648860,2329648821,5.3292522e-05
2329648860,4591488790,3.7286547e-05
2329648865,3351589577,4.0099898e-05
2329648865,3351589567,3.9768773e-05
2329648865,4591461848,5.935973e-05
2329648865,4593447213,3.341976e-05
2329648871,3351589555,3.0721094e-05
2329648871,2329648875,3.3447308e-05
2329648871,2451940820,4.1682557e-05
2329648872,4591488791,3.380272e-05
2329648872,2451940820,3.8539238e-05
2329648872,2451940816,3.8084145e-05
2329648872,4591488795,3.2700154e-05
2329648875,2329648871,3.240072e-05
2329648875,2451940816,3.379744e-05
2329648875,8385742988,3.0155057e-05
2329648884,3351589549,4.6430156e-05
2329648884,3351589545,4.1209743e-05
2329648884,4591440913,5.1171075e-05
2329648890,2451940824,0.00010346411
2329648890,436825406,4.8660964e-05
2329648890,2329648891,4.1661326e-05
2329648890,2451940799,7.976629e-05
2329648891,2329648890,3.970967e-05
2329648891,8383159994,6.8433386e-05
2329648891,2329648896,0.00010008474
2329648896,3351589269,0.00013122449
2329648896,8383159944,6.401939e-05
2329648896,8383184559,9.78542e-05
2329648896,2329648891,0.000101134974
2329648904,3351589225,0.00013461035
2329648904,4591406680,6.4939864e-05
2329648904,8383184559,9.240473e-05
2329648912,3431021398,9.783703e-05
2329648912,3867929809,0.0005053482
2329648916,9987494198,0.00013171378
2329648920,2329648926,0.0001740957
2329648920,3431021593,6.982417e-05
2329648920,3356410218,9.416582e-05
2329648926,3242365290,9.558088e-05
2329648926,2329648920,0.00017387792
2329648926,9987573965,0.00014500215
2329648926,2451940665,9.98296e-05
2329648927,4591390420,8.7119675e-05
2329648927,3351589224,3.771099e-05
2329648927,4591390419,6.316098e-05
2329648931,4591390418,0.00010716891
2329648931,4591390419,6.826284e-05
2329648956,3351589255,5.8324316e-05
2329648956,3351589234,0.00015701709
2329648956,3356410222,9.6983356e-05
2329648966,2329648967,4.362798e-05
2329648966,4656545972,0.0006503992
2329648967,4593791022,8.579326e-05
2329648967,2329648966,4.4571367e-05
2329648967,4656545971,8.892234e-05
2329648995,3490483998,0.00017220328
2329648995,2329648999,0.00013128406
2329648995,6048920023,0.00024549649
2329648995,2690966910,0.00014497306
2329648995,3869600428,0.00012767172
2329648999,2329648995,0.00012681667
2329648999,3110451757,0.00014690947
2329648999,3490484694,9.568294e-05
2329649000,2329649004,0.00014778388
2329649000,2323311234,0.0001877831
2329649000,2139941907,0.00022702753
2329649004,3490392193,0.00014566064
2329649004,2329649000,0.00014836785
2329649004,2139941907,0.000116840674
2329649007,3869599487,6.239915e-05
2329649007,3490390994,0.00015424615
2329649007,3490392193,6.435417e-05
2329649007,3869599476,0.0005975605
2329649021,3429594393,0.00021548515
2329649021,3490390994,9.360644e-05
2329649021,3869600357,4.368456e-05
2329649026,2139941755,7.086646e-05
2329649026,3099973729,0.00024602626
2329649026,436835489,0.00019714651
2329649046,2329649059,0.00018661558
2329649046,2374750067,0.0006854147
2329649046,2374776955,0.0008206693
2329649056,436837204,0.00015245944
2329649056,3186206867,0.00026077282
2329649056,2329649057,0.0001124812
2329649057,2374750078,0.00020275384
2329649057,2329649058,0.00023685122
2329649057,2329649056,0.00011259553
2329649058,2329649057,0.00023775997
2329649058,2374776955,0.000224345
2329649058,2374750058,0.00011070638
2329649058,2329649059,0.00021197445
2329649059,2374750051,0.00026716673
2329649059,2329649046,0.00018477002
2329649059,3500784793,0.0001962685
2329649059,2329649058,0.00021542862
2329649060,6585518418,0.00013600563
2329649060,387154953,0.0002293368
2329649060,445327414,0.00016300892
2329649060,5478901855,0.00014496683
2329649063,4309638164,0.00021374947
2329649063,2374750074,0.00022707129
2329649063,2374750078,0.00010594604
2329649071,2720635239,0.00010102228
2329649071,2329649072,0.00016706863
2329649072,2329649075,8.5011685e-05
2329649073,2374823834,7.661397e-05
2329649073,2374823821,0.00013243934
2329649073,3464948794,0.00013794875
2329649074,4310010416,9.006863e-05
2329649074,3464948493,0.00051934144
2329649074,436869387,0.00081104384
2329649075,2329649073,7.4078765e-05
2329649075,3322219092,0.00013488141
2329649076,2724377713,0.00015000462
2329649076,3317861162,0.00019036225
2329649076,2374823817,0.00021542996
2329649078,3825309094,0.00016210396
2329649078,6441775705,0.000119977216
2329649078,3742400162,0.00018139789
2329649080,3798890953,5.209342e-05
2329649080,3798890944,5.978632e-05
2329649080,4588152152,0.00011527527
2329649081,5076887880,5.9121718e-05
2330771333,7966875819,5.3788124e-05
2330771333,2451940802,4.9894537e-05
2330771333,3339312893,7.042865e-05
2330771347,4664104634,8.395884e-05
2330771347,4632069939,0.0001057344
2330771347,2330771457,6.194573e-05
2330771347,2330771439,9.33024e-05
2330771349,4632069939,6.9840295e-05
2330771349,436853694,6.826251e-05
2330771349,2330771457,0.00011464122
2330771431,3864845913,4.948405e-05
2330771431,3864845911,4.065461e-05
2330771431,2330771444,0.00010217593
2330771431,2330771433,0.0001010724
2330771433,3309834961,4.3639906e-05
2330771433,3309834972,9.639829e-05
2330771433,2330771431,5.2713593e-05
2330771437,2330771439,9.2801216e-05
2330771437,4632069939,8.4050545e-05
2330771437,436853695,5.6519206e-05
2330771439,4664104638,4.4924258e-05
2330771439,2330771437,9.361969e-05
2330771439,2330771347,9.325714e-05
2330771439,9283138067,5.5996734e-05
2330771440,8481414781,9.649696e-05
2330771440,4664104638,0.0001128168
2330771440,9283138063,9.24408e-05
2330771444,2330771431,0.0001024215
2330771444,9283138065,0.00011958794
2330771444,3339259194,0.000115756906
2330771444,3309834972,0.00014145329
2330771455,3864845907,6.350203e-05
2330771455,3309834355,6.443013e-05
2330771455,2330771456,6.967303e-05
2330771455,3864845916,4.002588e-05
2330771456,2330771455,7.0879374e-05
2330771456,3339311393,8.921285e-05
2330771456,2330771457,0.00011226584
2330771457,2330771347,4.4214525e-05
2330771457,2330771456,0.00011214141
2330771457,2330771349,0.00011673972
2330771469,2330771472,4.9885115e-05
2330771469,4632077004,0.000105760395
2330771469,5221755921,5.3315962e-05
2330771472,9958202194,5.261554e-05
2330771472,2330771469,5.0924224e-05
2330771472,4591716540,0.0001294454
2330771479,3309834355,6.649198e-05
2330771479,4664104634,0.0001250233
2330771479,3309834969,0.00013338786
2330782481,4595156252,7.921612e-05
2330782481,4595156238,0.00016285086
2330782481,2330782485,0.00019602817
2330782485,2330782543,0.00011392598
2330782485,10156195562,7.178077e-05
2330782485,3352620587,0.00018965945
2330782485,2330782481,0.0001894481
2330782495,3352620587,0.00018050602
2330782495,3807475052,0.0005747254
2330782501,3157336864,0.000104608705
2330782501,8383046657,4.4017605e-05
2330782501,2330782543,6.153182e-05
2330782519,4593828146,0.00018760488
2330782519,8482803660,0.0005879325
2330782519,3991035410,7.865645e-05
2330782519,4593833811,0.0001810289
2330782525,4593833816,3.952615e-05
2330782525,2451940663,6.8569105e-05
2330782525,4593833810,0.00017103655
2330782525,4593833811,0.00026107364
2330782527,2330782528,6.6369474e-05
2330782528,2330782527,6.307966e-05
2330782528,8385802681,0.00019865147
2330782528,13039150471,0.00012715855
2330782529,12941993310,4.9236885e-05
2330782529,4595156238,0.00012098932
2330782529,12941993284,0.0001528987
2330782529,4593828146,0.00015998611
2330782531,12941993310,7.357731e-05
2330782531,10155915496,6.317701e-05
2330782542,4593828139,0.00013052886
2330782542,4593828145,0.00024886412
2330782543,2330782485,0.00011537373
2330782543,2330782501,6.318998e-05
2330782543,4593833801,4.385287e-05
2330782551,3352634042,0.00021537936
2330782551,8383098865,0.00011144971
2330782551,4593766432,8.837226e-05
2330782561,3352633694,6.9714115e-05
2330782565,3352634000,2.579501e-05
2330782565,4593779251,5.9070237e-05
2330782565,8383098865,7.540129e-05
2374750051,2374750075,0.00025797094
2374750051,387154952,0.00022647169
