u,v,highway,oneway,length,bridge,tunnel,avg_height,avg_slope,lanes,width,up_lanes,down_lanes,surface
2141596080,2141596039,trunk,1,403.89739590644587,0,0,19.029999735,14.63662957698538,1,1.0,1,0,asphalt
2141596087,7495846705,trunk_link,1,148.64928285787883,0,0,24.20000076,6.123933376422826,1,1.0,1,0,asphalt
2141596087,11187794347,trunk_link,1,531.5596915139417,0,0,19.775000570000003,4.785642603636851,1,1.0,1,0,asphalt
2141596093,2139811797,trunk,1,290.31785553884794,1,0,8.365000245000001,0.2102967029875869,1,1.0,1,0,asphalt
2141616543,2938354331,primary,0,824.2320115779353,1,0,18.17000008,0.4456723690237416,2,2.0,2,0,asphalt
2147567566,5102323467,"['primary_link', 'secondary_link']",1,281.1865982064762,1,0,14.900000095,11.25618093166715,1,1.0,1,0,asphalt
2147567566,2139811885,primary,1,562.3606269682439,0,1,11.225000145,12.424260925560644,1,2.0,1,0,asphalt
2147567567,2139811874,trunk,1,1100.60907198974,0,0,20.375,8.796605197028056,1,4.0,1,0,asphalt
2147567567,2147567607,trunk_link,1,534.6252447890704,0,0,14.085000515,3.44439944249146,1,3.0,1,0,asphalt
2147567570,12985685518,primary,1,60.288242744850855,0,0,9.119999885,3.753080474825178,1,2.0,1,0,asphalt
2147567570,5102323467,secondary,1,147.48952599710776,1,0,12.125,8.750979223455587,1,2.0,1,0,asphalt
2147567604,2147567566,primary,1,69.15857456499023,0,0,14.965000154999998,13.08857347349234,1,4.0,1,0,asphalt
2147567604,436830144,primary,0,122.096705217906,0,0,15.579999925,14.858657345112526,6,4.0,3,3,asphalt
2147567607,436830144,primary,0,62.06797020013625,0,0,12.80999994,9.92675944524865,1,1.0,1,0,asphalt
2147567607,6454486856,primary,0,143.46050672636594,0,0,12.385000225,11.87332642283574,6,4.0,3,3,asphalt
2204167381,2139941762,primary,1,12.679599894999932,0,0,8.88000011,2.717406775547224,1,1.0,1,0,asphalt
2204167381,3867926909,residential,0,74.97646145412986,0,0,8.5,1.7023721801781724,2,2.0,1,1,asphalt
2288311361,9941864289,primary,1,14.611664656765791,0,0,11.28999996,0.6889154644794142,1,4.0,1,0,asphalt
2288311361,9941778086,secondary,1,11.121680248504026,0,0,11.28999996,0.6889154644794142,1,4.0,1,0,asphalt
2288449080,436855641,primary,0,67.97865766087806,0,0,16.54999924,0.1034878611221391,8,4.0,4,4,asphalt
2288449080,436853804,primary,0,66.25244631168817,0,0,16.54999924,0.1034878611221391,7,4.0,4,3,asphalt
2288449080,436855646,primary,0,219.89811814195448,0,0,15.464999674999998,1.0140399676045235,8,4.0,4,4,asphalt
2288449080,3855510379,secondary,0,82.1115442445479,1,0,16.634999275,0.4000655204641011,3,3.0,3,0,asphalt
2288449081,2881092143,secondary,0,40.80704020642505,0,0,10.47000027,0.2242660225326757,4,3.0,2,2,asphalt
2288449081,2605603669,secondary,0,195.91339439907688,0,0,11.805000305,0.3858590560644842,4,3.0,2,2,asphalt
2288449081,2881092146,secondary,0,233.52037530397072,0,0,12.17500019,0.4392695146165826,2,2.0,1,1,asphalt
2322074403,3807474914,residential,0,19.97817158117836,0,0,55.95000076,1.144018379056625,2,2.0,1,1,asphalt
2322074403,2322074411,residential,0,92.87737385735971,0,0,51.159999845,2.0861417056598865,1,1.0,1,0,asphalt
2322074411,3807474964,residential,0,7.695939463451773,0,0,46.36999893,3.028265032263148,1,1.0,1,0,asphalt
2322074411,2322074413,residential,0,29.26191875556137,0,0,46.36999893,3.028265032263148,1,1.0,1,0,asphalt
2322074411,2322074403,residential,0,92.87737385735971,0,0,51.159999845,2.0861417056598865,1,1.0,1,0,asphalt
2322074413,3807474992,residential,0,43.494742068715496,0,0,46.36999893,3.028265032263148,8,4.0,4,4,asphalt
2322074413,3807474944,residential,0,19.95378577164675,0,0,46.36999893,3.028265032263148,2,2.0,1,1,asphalt
2322074413,2322074411,residential,0,29.26191875556137,0,0,46.36999893,3.028265032263148,2,2.0,1,1,asphalt
2322074420,8385963129,residential,0,90.90146061530314,0,0,41.935001375,3.046918491640271,2,2.0,1,1,asphalt
2322074420,3807474912,residential,0,70.03959196075702,0,0,47.34500122,3.300935819891325,2,2.0,1,1,asphalt
2322074420,4641454018,residential,0,49.05862567323868,0,0,34.7650013,5.457853260726025,2,2.0,1,1,asphalt
2322074420,3807474944,residential,0,74.96127087488857,0,0,42.555000305,4.243059146494586,2,2.0,1,1,asphalt
2322074424,10156195530,residential,0,10.890060996102836,0,0,30.79000092,5.457853260726025,5,4.0,3,2,asphalt
2322074424,12777900702,primary,1,14.673586752107893,0,0,30.79000092,5.457853260726025,1,1.0,1,0,asphalt
2323311234,1830504800,residential,0,300.3738393368892,0,0,13.375,2.7727184595506893,6,4.0,3,3,asphalt
2323311234,2139941755,tertiary,0,124.30235173572363,0,0,13.10500002,5.739338965606491,1,1.0,1,0,paving_stones
2323311234,2329649000,tertiary,0,80.07890301691711,0,0,14.005000115,3.4672899557368364,4,3.0,2,2,asphalt
2329648809,2329648821,residential,0,56.11333943433706,0,0,52.32500076,1.860945391718387,4,3.0,2,2,asphalt
2329648809,8477772809,secondary,0,14.279016101141575,0,0,50.56999969,0.714224002135886,4,3.0,2,2,asphalt
2329648809,8548260203,secondary,0,27.45706482452404,0,0,50.454999920000006,0.714224002135886,4,3.0,2,2,asphalt
2329648810,3351589627,residential,0,46.0286769487856,0,0,59.13000107,4.706129761397895,8,4.0,4,4,asphalt
2329648810,4591461844,residential,0,3.792991981737922,0,0,59.13000107,4.706129761397895,6,4.0,3,3,asphalt
2329648810,4591432393,residential,0,8.062727861278375,0,0,59.13000107,4.706129761397895,8,4.0,4,4,asphalt
2329648813,4591461863,residential,0,38.91268828954215,0,0,34.780000689999994,2.7189456788228443,2,2.0,1,1,asphalt
2329648813,4591488583,residential,0,21.66466225779078,0,0,35.13000107,4.716442185007311,8,4.0,4,4,asphalt
2329648813,4591488587,residential,0,78.81263211624332,0,0,33.86000061,4.60977203499301,2,2.0,1,1,asphalt
2329648813,4591461859,residential,0,106.515990597385,0,0,38.01000023,3.715294536237317,2,2.0,1,1,asphalt
2329648814,4591488587,residential,0,40.09708640034526,0,0,32.59000015,4.503101884978709,2,2.0,1,1,asphalt
2329648814,436825413,tertiary,0,35.33460947248516,0,0,32.84000015,11.445444516028958,1,1.0,1,0,asphalt
2329648814,436825408,tertiary,0,38.468095190373376,0,0,31.51500034,3.1119527919822456,2,2.0,1,1,asphalt
2329648821,4591488793,residential,0,90.89549009985102,0,0,60.370002745,5.799124000438508,2,2.0,1,1,asphalt
2329648821,2329648809,residential,0,56.11333943433706,0,0,52.32500076,1.860945391718387,4,3.0,2,2,asphalt
2329648821,2329648860,residential,0,55.71288431639991,0,0,55.290000915,2.4785911868786976,2,2.0,1,1,asphalt
2329648821,9283051984,residential,0,45.92299404662134,0,0,54.08000183,3.007666781300888,2,2.0,1,1,asphalt
2329648822,2451940811,residential,0,102.88137968578869,0,0,45.674999235,2.748155771752354,4,3.0,2,2,asphalt
2329648822,4591432394,residential,0,58.74533389941835,0,0,41.534999845,2.554472993630946,1,4.0,1,0,asphalt
2329648822,3351589526,residential,0,48.48088357618212,0,0,42.75,2.554472993630946,2,2.0,1,1,asphalt
2329648827,2329648852,residential,0,100.14331643790632,0,0,22.270000455,4.113449846568568,2,2.0,1,1,asphalt
2329648837,9987526919,residential,0,41.67528326545666,0,0,12.375,0.7667185843355203,6,4.0,3,3,asphalt
2329648837,3869600505,residential,0,73.39478485209878,0,0,13.00999975,1.287114290499735,6,4.0,3,3,asphalt
2329648837,9987526923,residential,0,62.00300507055233,0,0,12.375,0.7667185843355203,6,4.0,3,3,asphalt
2329648837,3869600516,residential,0,102.9227163232598,0,0,13.170000075,1.3434582314626184,6,4.0,3,3,asphalt
2329648839,9987494216,residential,0,11.02565705622652,0,0,12.05000019,0.3874231932748051,6,4.0,3,3,asphalt
2329648839,3431079093,secondary,1,27.94540239038356,0,0,12.05000019,0.3874231932748051,1,2.0,1,0,asphalt
2329648843,3869600530,residential,0,77.52328582345956,0,0,22.885000225,2.599441004895393,2,2.0,1,1,asphalt
2329648843,4591390419,residential,0,88.31807719096653,0,0,29.210000035,3.248205965057533,2,2.0,1,1,asphalt
2329648843,4600113270,residential,0,138.56157214915706,0,0,22.530000685,2.599441004895393,2,2.0,1,1,asphalt
2329648852,5235827850,residential,0,214.0338389101804,0,0,18.365000725,3.3299665214863845,1,1.0,1,0,asphalt
2329648852,3351615375,residential,0,82.01105716348047,0,0,17.745000840000003,0.9270666742377124,2,2.0,1,1,asphalt
2329648852,2329648827,residential,0,100.14331643790632,0,0,22.270000455,4.113449846568568,2,2.0,1,1,asphalt
2329648860,2451940811,residential,0,57.35715832810615,0,0,52.549999235,2.4456770711651346,2,2.0,1,1,asphalt
2329648860,2329648821,residential,0,55.71288431639991,0,0,55.290000915,2.4785911868786976,2,2.0,1,1,asphalt
2329648860,4591488790,residential,0,49.18970734791138,0,0,56.5,1.949515592456507,2,2.0,1,1,asphalt
2329648865,3351589577,residential,0,48.86666543243962,0,0,57.08000183,4.736913052343427,2,2.0,1,1,asphalt
2329648865,3351589567,residential,0,49.96475694677965,0,0,57.08000183,4.736913052343427,2,2.0,1,1,asphalt
2329648865,4591461848,residential,0,69.72535865317352,0,0,52.13000107,2.911307367858836,2,2.0,1,1,asphalt
2329648865,4593447213,residential,0,38.89888180740452,0,0,70.58499908499999,2.933630629411733,2,2.0,1,1,asphalt
2329648871,3351589555,residential,0,32.76705111678203,0,0,70.62000275,1.128870739021194,2,2.0,1,1,asphalt
2329648871,2329648875,residential,0,40.92087830462076,0,0,70.62000275,1.128870739021194,2,2.0,1,1,asphalt
2329648871,2451940820,residential,0,57.21792342022938,0,0,71.50500106999999,3.787671528263835,2,2.0,1,1,asphalt
2329648872,4591488791,residential,0,19.110902054888392,0,0,64.83000183,1.454934809180243,2,2.0,1,1,asphalt
2329648872,2451940820,residential,0,49.88315510749371,0,0,68.61000061,3.95070356334336,2,2.0,1,1,asphalt
2329648872,2451940816,residential,0,55.01821640588047,0,0,67.72500228999999,1.2919027741007183,2,2.0,1,1,asphalt
2329648872,4591488795,residential,0,28.621456354280465,0,0,64.83000183,1.454934809180243,2,2.0,1,1,asphalt
2329648875,2329648871,residential,0,40.92087830462076,0,0,70.62000275,1.128870739021194,2,2.0,1,1,asphalt
2329648875,2451940816,residential,0,45.996272435962254,0,0,70.62000275,1.128870739021194,2,2.0,1,1,asphalt
2329648875,8385742988,residential,0,28.45643332124328,0,0,70.62000275,1.128870739021194,2,2.0,1,1,asphalt
2329648884,3351589549,residential,0,56.5653802785422,0,0,73.77999878,6.530601435255852,2,2.0,1,1,asphalt
2329648884,3351589545,residential,0,55.68783490381463,0,0,84.57499695,4.727319012324157,2,2.0,1,1,asphalt
2329648884,4591440913,residential,0,70.8529454769301,0,0,84.05999756,6.379009569752662,2,2.5,2,1,asphalt
2329648890,2451940824,residential,0,108.34091487993304,0,0,29.680000305,2.278004504383007,3,3.0,2,1,asphalt
2329648890,436825406,residential,0,49.16784243278949,0,0,28.92000008,2.835205309780232,2,2.0,1,1,asphalt
2329648890,2329648891,residential,0,17.138118449856762,0,0,33.83000088,2.211319101700528,2,2.0,1,1,asphalt
2329648890,2451940799,residential,0,84.3256540851893,0,0,30.59999943,5.042911329275373,2,2.0,1,1,asphalt
2329648891,2329648890,residential,0,17.138118449856762,0,0,33.83000088,2.211319101700528,2,2.0,1,1,asphalt
2329648891,8383159994,residential,0,65.7038106438535,0,0,36.10500145,2.519585347402368,2,2.0,1,1,asphalt
2329648891,2329648896,residential,0,167.06487378587732,0,0,44.75500107,2.9668111022179,2,2.0,1,1,asphalt
2329648896,3351589269,residential,0,251.1273378880539,0,0,39.42500019,5.366719846719255,4,3.0,2,2,asphalt
2329648896,8383159944,residential,0,100.54922803893186,0,0,57.13999939,6.2647211901754645,2,2.0,1,1,asphalt
2329648896,8383184559,residential,0,102.1836356940617,0,0,57.77499962,5.728730249905313,4,3.0,2,2,asphalt
2329648896,2329648891,residential,0,167.0648737858773,0,0,44.75500107,2.9668111022179,2,2.0,1,1,asphalt
2329648904,3351589225,residential,0,392.25730023503,0,0,49.434999465,4.888822282963723,2,2.0,1,1,asphalt
2329648904,4591406680,residential,0,117.25887011849277,0,0,72.525001525,8.429250007511964,2,2.0,1,1,asphalt
2329648904,8383184559,residential,0,221.7784809722659,0,0,64.799999235,7.189035383618302,2,2.0,1,1,asphalt
2329648912,3431021398,residential,0,58.12423033356072,0,0,11.0,0.4830151414874768,6,4.0,3,3,asphalt
2329648912,3867929809,secondary,1,112.19594317142402,0,0,10.81000042,0.3690187773852135,1,4.0,1,0,asphalt
2329648916,9987494198,residential,0,183.4789976546305,0,0,21.30000067,3.173841184738502,2,2.0,1,1,asphalt
2329648920,2329648926,residential,0,315.5050328265014,0,0,25.724999905,4.287498228422523,2,2.0,1,1,asphalt
2329648920,3431021593,residential,0,87.0621411925269,0,0,41.405000685000005,7.9131445040277475,2,2.0,1,1,asphalt
2329648920,3356410218,residential,0,126.3433710094708,0,0,31.19999981,6.504121513396092,2,2.0,1,1,asphalt
2329648926,3242365290,residential,0,61.60264238700728,0,0,14.82499981,0.9122239868956492,2,2.0,1,1,asphalt
2329648926,2329648920,residential,0,315.5050328265014,0,0,25.724999905,4.287498228422523,2,2.0,1,1,asphalt
2329648926,9987573965,residential,0,171.68919884238613,0,0,17.959999565,3.933991418159345,2,2.0,1,1,asphalt
2329648926,2451940665,residential,0,66.55494975082198,0,0,14.82499981,0.9122239868956492,2,2.0,1,1,asphalt
2329648927,4591390420,residential,0,168.28245131761426,0,0,43.390001295000005,12.05386018691924,2,2.0,1,1,asphalt
2329648927,3351589224,residential,0,31.43905099480936,0,0,46.20000076,10.10011523971056,2,2.0,1,1,asphalt
2329648927,4591390419,residential,0,69.56582954056799,0,0,38.34000015,5.972542373703487,2,2.0,1,1,asphalt
2329648931,4591390418,residential,0,189.43825603205468,0,0,26.70000076,8.907126832011317,2,2.0,1,1,asphalt
2329648931,4591390419,residential,0,64.85330727627084,0,0,28.59000015,5.376048169853865,2,2.0,1,1,asphalt
2329648956,3351589255,residential,0,31.35636188955541,0,0,27.70000076,0.9628509096207444,4,3.0,2,2,asphalt
2329648956,3351589234,residential,0,168.05284737773758,0,0,22.70000076,0.6123292419785599,3,3.0,2,1,asphalt
2329648956,3356410222,residential,0,89.8687567616874,0,0,23.280000685,5.094090839697942,2,2.0,1,1,asphalt
2329648966,2329648967,residential,0,26.21343256878107,0,0,27.55999947,0.4213739691638988,2,2.0,1,1,asphalt
2329648966,4656545972,primary,1,120.98815765589512,0,0,28.97499943,0.7980043814743358,1,1.0,1,0,asphalt
2329648967,4593791022,residential,0,84.89150771002477,0,0,32.68500042,2.873834621761885,2,2.0,1,1,asphalt
2329648967,2329648966,residential,0,26.21343256878107,0,0,27.55999947,0.4213739691638988,2,2.0,1,1,asphalt
2329648967,4656545971,residential,0,98.20610322349847,0,0,32.079998970000005,5.697320132368419,2,2.0,1,1,asphalt
2329648995,3490483998,residential,0,84.03783703408503,0,0,13.95999956,0.6023738978972885,2,2.0,1,1,asphalt
2329648995,2329648999,residential,0,155.6818920128991,0,0,21.82000017,4.188215850335867,2,2.0,1,1,asphalt
2329648995,6048920023,residential,0,67.7231777919623,0,0,13.984999655,0.885072446117686,2,2.0,1,1,asphalt
2329648995,2690966910,residential,0,70.54527909009484,0,0,13.875,1.054115446660997,2,2.0,1,1,asphalt
2329648995,3869600428,residential,0,68.30311216289527,0,0,13.875,1.054115446660997,2,2.0,1,1,asphalt
2329648999,2329648995,residential,0,155.68189201289908,0,0,21.82000017,4.188215850335867,2,2.0,1,1,asphalt
2329648999,3110451757,residential,0,264.4572306705428,0,0,28.95000076,4.593848842136342,6,4.0,3,3,asphalt
2329648999,3490484694,residential,0,115.5337371471018,0,0,37.82500076,8.368426568340155,4,2.8461538461538463,2,2,asphalt
2329649000,2329649004,residential,0,159.35975778622878,0,0,13.57500029,1.548168502850171,4,3.0,2,2,asphalt
2329649000,2323311234,tertiary,0,80.07890301691711,0,0,14.005000115,3.4672899557368364,4,3.0,2,2,asphalt
2329649000,2139941907,tertiary,0,190.5871368420306,0,0,14.640000345,1.548168502850171,2,2.0,1,1,asphalt
2329649004,3490392193,residential,0,121.59948591233896,0,0,18.34500027,1.887367085141789,4,3.0,2,2,paved
2329649004,2329649000,residential,0,159.35975778622878,0,0,13.57500029,1.548168502850171,4,3.0,2,2,asphalt
2329649004,2139941907,residential,0,94.58974013508868,0,0,14.245000365,1.43966242601959,2,2.0,1,1,asphalt
2329649007,3869599487,residential,0,24.735025158176327,0,0,23.51000023,2.335071744263988,4,3.0,2,2,asphalt
2329649007,3490390994,secondary,0,27.590227421368542,0,0,23.51000023,2.335071744263988,4,3.0,2,2,asphalt
2329649007,3490392193,residential,0,34.52691080902963,0,0,23.51000023,2.335071744263988,4,3.0,2,2,asphalt
2329649007,3869599476,secondary,0,90.8016860952907,0,0,23.51000023,2.335071744263988,4,3.0,2,2,asphalt
2329649021,3429594393,secondary,0,40.41327882206679,0,0,21.984999655,2.335071744263988,4,3.0,2,2,asphalt
2329649021,3490390994,secondary,0,17.58180178548145,0,0,23.51000023,2.335071744263988,2,2.0,1,1,asphalt
2329649021,3869600357,residential,0,32.08149313076261,0,0,23.51000023,2.335071744263988,2,2.0,1,1,asphalt
2329649026,2139941755,residential,0,55.887451553127256,0,0,12.17000008,6.200772599420062,1,1.0,1,0,asphalt
2329649026,3099973729,residential,0,407.49986549292646,0,0,13.974999905,3.5554440254757487,2,2.0,1,1,asphalt
2329649026,436835489,residential,0,236.69591735251865,0,0,12.26000023,3.167875671827956,2,2.0,1,1,asphalt
2329649046,2329649059,residential,0,104.17158543471952,0,0,9.51000023,0.084814326811971,4,3.0,2,2,asphalt
2329649046,2374750067,secondary,0,136.99910410788263,0,0,9.51000023,0.084814326811971,4,3.0,2,2,asphalt
2329649046,2374776955,secondary,0,137.79868528450834,0,0,9.375,0.1638658826898525,2,2.0,1,1,asphalt
2329649056,436837204,tertiary,0,58.60872158965608,0,0,9.56000042,3.593828494184149,2,2.0,1,1,asphalt
2329649056,3186206867,tertiary,0,144.47500950716886,0,0,9.275000095,2.55800076290191,2,2.0,1,1,asphalt
2329649056,2329649057,residential,0,59.43433354826904,0,0,9.16500044,1.9183729663759408,2,2.0,1,1,asphalt
2329649057,2374750078,residential,0,120.87327848546404,0,0,8.77000046,0.2429174385677341,2,2.0,1,1,asphalt
2329649057,2329649058,residential,0,145.11841229024523,0,0,9.005000115000001,0.2429174385677341,2,2.0,1,1,asphalt
2329649057,2329649056,residential,0,59.43433354826904,0,0,9.16500044,1.9183729663759408,2,2.0,1,1,asphalt
2329649058,2329649057,residential,0,145.1184122902452,0,0,9.005000115000001,0.2429174385677341,2,2.0,1,1,asphalt
2329649058,2374776955,tertiary,0,97.47867705155218,0,0,9.23999977,0.2429174385677341,2,2.0,1,1,asphalt
2329649058,2374750058,tertiary,0,36.819021876260464,0,0,9.23999977,0.2429174385677341,2,2.0,1,1,asphalt
2329649058,2329649059,residential,0,137.5530523663211,0,0,9.375,0.1638658826898525,2,2.0,1,1,asphalt
2329649059,2374750051,residential,0,186.6665812384882,0,0,9.575000285,0.0855691556280673,2,2.2,1,1,asphalt
2329649059,2329649046,residential,0,104.17158543471952,0,0,9.51000023,0.084814326811971,4,3.0,2,2,asphalt
2329649059,3500784793,residential,0,136.56987475517607,0,0,9.575000285,0.0855691556280673,2,2.0,1,1,asphalt
2329649059,2329649058,residential,0,137.55305236632108,0,0,9.375,0.1638658826898525,2,2.0,1,1,asphalt
2329649060,6585518418,residential,0,65.46813700311758,0,0,9.89999962,0.162512945004655,6,4.0,3,3,asphalt
2329649060,387154953,residential,0,121.95107754721856,0,0,9.89999962,0.162512945004655,2,2.0,1,1,asphalt
2329649060,445327414,residential,0,99.45076239264571,0,0,9.7949996,0.0977049130446049,4,3.0,2,2,asphalt
2329649060,5478901855,residential,0,79.69077600721455,0,0,9.76999998,0.1244184647244093,5,3.6666666666666665,3,3,asphalt
2329649063,4309638164,residential,0,103.81867366323183,0,0,8.930000305,0.1798352412904285,2,2.0,1,1,asphalt
2329649063,2374750074,residential,0,122.71913332560574,0,0,8.77000046,0.2429174385677341,2,2.0,1,1,asphalt
2329649063,2374750078,residential,0,54.58905415294499,0,0,8.77000046,0.2429174385677341,2,2.0,1,1,asphalt
2329649071,2720635239,residential,1,51.847693188123095,0,0,10.06000042,0.1214814266889115,1,4.0,1,0,asphalt
2329649071,2329649072,residential,1,151.38451727723992,0,0,9.98000002,0.1419971858467832,1,4.0,1,0,asphalt
2329649072,2329649075,residential,1,62.4629626034971,0,0,9.73000002,0.1465022486341144,1,2.0,1,0,asphalt
2329649073,2374823834,residential,1,51.76503170591749,0,0,9.81000042,0.1614500897037351,1,4.0,1,0,asphalt
2329649073,2374823821,residential,0,100.15131483152923,0,0,9.9550004,0.1614500897037351,2,2.0,1,1,asphalt
2329649073,3464948794,residential,0,142.64297259199594,0,0,9.81000042,0.1505561042658105,1,1.0,1,0,asphalt
2329649074,4310010416,residential,1,59.51788912211937,0,0,9.81000042,0.0,1,2.0,1,0,asphalt
2329649074,3464948493,secondary,0,87.58005609563754,0,0,9.81000042,0.0,2,2.0,1,1,asphalt
2329649074,436869387,secondary,0,153.8141318649239,0,0,10.06000042,0.3071169887724666,2,2.0,1,1,asphalt
2329649075,2329649073,residential,1,56.75998575983165,0,0,9.68500042,0.1459708209836545,1,2.0,1,0,asphalt
2329649075,3322219092,residential,1,142.5291889068137,0,0,9.68500042,0.1350768355457299,1,2.0,1,0,asphalt
2329649076,2724377713,residential,0,96.52325124971227,0,0,9.88999987,1.4447996988190233,3,3.0,2,1,asphalt
2329649076,3317861162,tertiary,0,100.40004686418064,0,0,9.914999965,0.0860750935642107,3,3.0,2,1,asphalt
2329649076,2374823817,tertiary,0,111.2640118099158,0,0,9.98000002,0.3439906002003645,3,3.0,2,1,asphalt
2329649078,3825309094,secondary,0,37.39100680331502,0,0,16.75,2.6315590866381866,2,2.0,1,1,asphalt
2329649078,6441775705,secondary,0,26.85737246921153,0,0,18.39999962,4.54517576544841,2,2.0,1,1,asphalt
2329649078,3742400162,tertiary,0,126.1477611120756,0,0,16.049999715,2.7250209991738994,2,2.0,1,1,asphalt
2329649080,3798890953,residential,0,23.521382743610275,0,0,16.12000084,1.614646434194563,2,2.0,1,1,asphalt
2329649080,3798890944,residential,0,43.12185123323438,0,0,16.12000084,1.614646434194563,2,2.0,1,1,asphalt
2329649080,4588152152,residential,0,116.44635698163452,0,0,14.73500061,2.202863349279414,2,2.0,1,1,asphalt
2329649081,5076887880,residential,1,8.738196837975039,0,0,18.180000305,3.7006568833833104,1,4.0,1,0,asphalt
2330771333,7966875819,residential,0,35.47695895045352,0,0,46.06000137,5.72941128865305,4,3.0,2,2,asphalt
2330771333,2451940802,residential,0,47.554077793686375,0,0,54.275001525,3.4317112936840486,4,2.857142857142857,2,2,asphalt
2330771333,3339312893,residential,0,64.94866234259753,0,0,44.645000455,5.365658984565091,4,3.0,2,2,asphalt
2330771347,4664104634,residential,0,34.28367360122056,0,0,35.91499901,14.684237242136293,4,2.857142857142857,2,2,asphalt
2330771347,4632069939,residential,0,90.51009421321608,0,0,32.50499916,10.220453616777654,4,2.857142857142857,2,2,asphalt
2330771347,2330771457,residential,0,39.53474789037504,0,0,37.244998935,8.977139129330137,4,2.857142857142857,2,2,asphalt
2330771347,2330771439,residential,0,127.56099660885812,0,0,28.744998935,4.931648694248343,1,1.0,1,0,asphalt
2330771349,4632069939,residential,0,18.418693205623963,0,0,29.085000035,6.25889411487096,6,4.0,3,3,asphalt
2330771349,436853694,residential,0,38.44712875176749,0,0,27.35000038,1.054020125516748,6,4.0,3,3,asphalt
2330771349,2330771457,residential,0,102.00489174849108,0,0,33.82499981,5.015579627423443,6,4.0,3,3,asphalt
2330771431,3864845913,residential,0,54.595773908904185,0,0,40.239999775,3.558356879946591,2,2.0,1,1,asphalt
2330771431,3864845911,residential,0,30.61432912033952,0,0,38.18000031,2.892531761653742,3,3.0,2,1,asphalt
2330771431,2330771444,residential,0,46.87364436315052,0,0,38.18000031,2.892531761653742,8,4.0,4,4,asphalt
2330771431,2330771433,residential,0,57.33166911635512,0,0,36.79999924,2.892531761653742,8,4.0,4,4,asphalt
2330771433,3309834961,residential,0,46.06968282745987,0,0,35.41999817,2.892531761653742,2,2.0,1,1,asphalt
2330771433,3309834972,residential,0,48.31719532674504,0,0,33.9299984,2.5764210648333323,8,4.0,4,4,asphalt
2330771433,2330771431,residential,0,57.33166911635512,0,0,36.79999924,2.892531761653742,2,2.0,1,1,asphalt
2330771437,2330771439,residential,0,80.18290025962473,0,0,22.52499962,1.3647831689993846,1,1.0,1,0,asphalt
2330771437,4632069939,residential,0,99.64754712746328,0,0,26.284999845,6.653588091528695,1,1.0,1,0,asphalt
2330771437,436853695,residential,0,47.34931445216188,0,0,21.75,1.84340807883222,1,1.0,1,0,asphalt
2330771439,4664104638,residential,0,39.089269478912,0,0,23.29999924,0.8861582591665491,1,1.0,1,0,asphalt
2330771439,2330771437,residential,0,80.18290025962473,0,0,22.52499962,1.3647831689993846,1,1.0,1,0,asphalt
2330771439,2330771347,residential,0,127.56099660885812,0,0,28.744998935,4.931648694248343,1,1.0,1,0,asphalt
2330771439,9283138067,residential,0,48.13641783259362,0,0,22.87999916,0.8861582591665491,1,1.0,1,0,asphalt
2330771440,8481414781,residential,0,57.05346257596504,0,0,29.969999315,1.8889236530495044,8,4.0,4,4,asphalt
2330771440,4664104638,residential,0,59.06947404787661,0,0,25.39999962,1.2018475986263175,8,4.0,4,4,asphalt
2330771440,9283138063,residential,0,44.588775062303,0,0,27.5,1.517536938086086,8,4.0,4,4,asphalt
2330771444,2330771431,residential,0,46.87364436315052,0,0,38.18000031,2.892531761653742,8,4.0,4,4,asphalt
2330771444,9283138065,residential,0,46.3134592809135,0,0,35.969999314999995,2.244683388370671,8,4.0,4,4,asphalt
2330771444,3339259194,residential,0,148.97806482823302,0,0,42.18000031,4.822929566189627,2,2.0,1,1,asphalt
2330771444,3309834972,residential,0,70.41075444397424,0,0,35.309999469999994,2.5764210648333323,8,4.0,4,4,asphalt
2330771455,3864845907,residential,0,34.90826479825888,0,0,50.909999845,6.709713313318143,5,3.0,2,2,asphalt
2330771455,3309834355,residential,0,32.798513235558964,0,0,47.22000122,6.709713313318143,5,3.0,2,2,asphalt
2330771455,2330771456,residential,0,66.64239496696743,0,0,57.22000122,15.208547746964776,2,2.0,1,1,asphalt
2330771455,3864845916,residential,0,37.50772040367426,0,0,47.22000122,6.709713313318143,2,2.0,1,1,asphalt
2330771456,2330771455,residential,0,66.64239496696743,0,0,57.22000122,15.208547746964776,2,2.0,1,1,asphalt
2330771456,3339311393,residential,0,185.0221458522497,0,0,60.909999845,15.208547746964776,2,2.0,1,1,asphalt
2330771456,2330771457,residential,0,314.2863833918298,0,0,53.76000023,16.342260654970772,2,2.0,1,1,asphalt
2330771457,2330771347,residential,0,39.53474789037504,0,0,37.244998935,8.977139129330137,2,2.0,1,1,asphalt
2330771457,2330771456,residential,0,314.2863833918298,0,0,53.76000023,16.342260654970772,2,2.0,1,1,asphalt
2330771457,2330771349,residential,0,102.0048917484911,0,0,33.82499981,5.015579627423443,6,4.0,3,3,asphalt
2330771469,2330771472,residential,0,31.680826757854025,0,0,21.21000004,0.8406902320798393,2,2.0,1,1,asphalt
2330771469,4632077004,residential,0,103.704127724596,0,0,22.22000027,3.088660793265518,2,2.0,1,1,asphalt
2330771469,5221755921,residential,0,28.01577216750184,0,0,18.93000031,0.4615724561736125,2,2.0,1,1,asphalt
