u,v,highway,oneway,length,bridge,tunnel,avg_height,avg_slope,lanes,width,up_lanes,down_lanes,surface
3785056723,5870999563,unclassified,0,32.49099085704027,0,0,42.45500183,3.529172857281966,1,1.0,1,0,asphalt
3785056754,10951405277,tertiary,1,296.64237797291787,0,0,35.450000765,2.988102936244603,1,2.0,1,0,asphalt
3785057868,436855674,primary,1,45.75721394565351,0,0,32.22999954,19.14373340895053,1,4.0,1,0,asphalt
3785057868,3825309082,residential,0,99.10263305096724,0,0,27.510000230000003,10.00147893242212,8,4.0,4,4,asphalt
3785057913,3825309337,residential,0,79.70954378883854,0,0,31.65999985,2.9181912088918693,1,2.5,1,0,asphalt
3785057913,3825309331,residential,0,20.963520852706857,0,0,25.38999939,2.282490603335652,2,2.0,1,1,asphalt
3785057913,4634458525,residential,0,32.50342226093541,0,0,25.38999939,2.282490603335652,2,2.0,1,1,asphalt
3785057923,3825309557,residential,0,5.942413115237068,0,0,22.22999954,2.147736696904307,2,2.0,1,1,asphalt
3785057923,3825309564,residential,0,7.739761536194107,0,0,22.22999954,2.147736696904307,2,2.0,1,1,asphalt
3785057923,3825309530,residential,0,33.42880690232339,0,0,22.934999465,2.95727601392976,2,2.0,1,1,asphalt
3785057930,3785057948,residential,0,96.5630078649162,0,0,17.335000035,1.3855047949685808,2,2.0,1,1,asphalt
3785057930,4589998394,residential,0,53.87313088202146,0,0,16.680000305,0.8402718472112289,2,2.0,1,1,asphalt
3785057930,2330771309,residential,0,51.21947757506305,0,0,17.07999992,0.6165149734393797,4,3.0,2,2,asphalt
3785057934,3825309611,tertiary,0,13.242785508808543,0,0,16.81999969,0.69061756632127,2,2.0,1,1,asphalt
3785057934,436837189,tertiary,0,86.44636279810075,0,0,17.27999973,0.5447528478083297,2,2.0,1,1,asphalt
3785057934,3785057948,residential,0,55.33326065668167,0,0,17.20499992,1.422556091409526,2,2.0,1,1,asphalt
3785057947,2330771309,residential,0,33.4128691161691,0,0,17.07999992,0.6165149734393797,2,2.0,1,1,asphalt
3785057947,3785058057,residential,0,62.819489703746825,0,0,17.335000035,1.3855047949685808,2,2.0,1,1,asphalt
3785057947,3825309775,residential,0,45.44955213233456,0,0,22.93999958,4.367974052739518,2,2.0,1,1,asphalt
3785057948,3785057930,residential,0,96.5630078649162,0,0,17.335000035,1.3855047949685808,2,2.0,1,1,asphalt
3785057948,3785058057,residential,0,51.60476073624193,0,0,17.59000015,2.154494616497782,2,2.0,1,1,asphalt
3785057948,4589999127,residential,0,96.58794446479214,0,0,17.93500042,1.1256378745828977,2,2.0,1,1,asphalt
3785057948,3785057934,residential,0,55.33326065668167,0,0,17.20499992,1.422556091409526,2,2.0,1,1,asphalt
3785058057,3785057947,residential,0,62.819489703746825,0,0,17.335000035,1.3855047949685808,2,2.0,1,1,asphalt
3785058057,3825309970,residential,0,66.28351755671675,0,0,17.93500042,1.1256378745828977,2,2.0,1,1,asphalt
3785058057,3825309837,residential,0,42.177786901861616,0,0,19.159999845,2.022852490567872,2,2.0,1,1,asphalt
3785058057,3785057948,residential,0,51.60476073624193,0,0,17.59000015,2.154494616497782,2,2.0,1,1,asphalt
3785058058,3825309632,residential,0,54.54297415044501,0,0,26.47499943,2.56823441628903,2,2.0,1,1,asphalt
3785058058,3825309790,residential,0,91.3397910418043,0,0,30.890000345,6.5899428953080985,4,3.0,2,2,asphalt
3785058058,3785058064,residential,0,108.24018417344016,0,0,25.144999505,5.407130731355009,4,3.0,2,2,asphalt
3785058061,3825309787,residential,0,26.290024426365388,0,0,28.79999924,8.119433132039656,2,2.0,1,1,asphalt
3785058061,3825309852,residential,0,28.93207864141445,0,0,24.76499939,5.005321748338809,2,2.0,1,1,asphalt
3785058061,3785058066,residential,0,67.46236146839432,0,0,24.76499939,5.005321748338809,4,3.0,2,2,asphalt
3785058064,3825309973,secondary,0,45.46567090207129,0,0,21.72999954,5.677792630131958,4,3.0,2,2,asphalt
3785058064,3785058058,residential,0,108.24018417344016,0,0,25.144999505,5.407130731355009,4,3.0,2,2,asphalt
3785058064,2330771264,secondary,0,70.61727731106959,0,0,20.789999960000003,2.8789923696988584,4,3.0,2,2,asphalt
3785058066,3825309843,residential,0,28.992978366216537,0,0,20.72999954,1.891210364637962,4,3.0,2,2,asphalt
3785058066,3785058073,residential,0,123.95003949088913,0,0,20.579999925000003,1.177619930847055,2,1.5,1,0,asphalt
3785058066,3785058061,residential,0,67.46236146839432,0,0,24.76499939,5.005321748338809,2,1.5,1,0,asphalt
3785058068,4590010868,residential,0,79.86322553309577,0,0,18.904999735,0.2265825068203175,2,2.0,1,1,asphalt
3785058068,12537161533,residential,0,36.07305354362926,0,0,18.76000023,0.4001023742825911,2,2.0,1,1,asphalt
3785058068,3825310104,tertiary,0,104.89844320034317,0,0,19.555000305,1.813513926108368,2,2.0,1,1,asphalt
3785058068,3825309972,tertiary,0,47.38102907579822,0,0,18.480000495,0.5095670439343608,2,2.0,1,1,asphalt
3785058070,3825310106,residential,0,78.22125955605792,0,0,19.035000805000003,0.2804053148620807,2,2.0,1,1,asphalt
3785058070,2532403770,residential,0,53.04164756103344,0,0,18.28000069,0.0967811326680136,2,2.0,1,1,asphalt
3785058070,3825310054,residential,0,14.04786575712842,0,0,18.664999965,0.0749218860130288,2,2.0,1,1,asphalt
3785058073,2330771268,residential,0,43.18126091393969,0,0,20.43000031,0.4640294970561478,2,2.0,1,1,asphalt
3785058073,3825310103,residential,0,5.935527784226575,0,0,20.43000031,0.4640294970561478,2,2.0,1,1,asphalt
3785058073,3785058066,residential,0,123.95003949088913,0,0,20.579999925000003,1.177619930847055,2,2.0,1,1,asphalt
3785058080,3825310092,residential,0,62.28365030226956,0,0,40.694999695,9.12296952949618,2,2.0,1,1,asphalt
3785058080,3825310144,residential,0,5.66007478616377,0,0,32.50999832,3.636478155306495,2,2.0,1,1,asphalt
3785058080,3825310122,residential,0,30.723503328144133,0,0,32.50999832,3.636478155306495,2,2.0,1,1,asphalt
3785058081,3825310106,residential,0,58.259213903101696,0,0,20.110000615,0.4640294970561478,2,2.0,1,1,asphalt
3785058081,4590010869,residential,0,58.81550087465438,0,0,20.550000195000003,0.6449455901212156,2,2.0,1,1,asphalt
3785058081,2330771268,residential,0,50.77605842156899,0,0,20.43000031,0.4640294970561478,2,2.0,1,1,asphalt
3785058081,3825310268,residential,0,20.753779201221736,0,0,20.43000031,0.4640294970561478,2,2.0,1,1,asphalt
3785058086,3825310367,residential,0,123.49301918647652,0,0,49.20999908,14.6623353523537,2,2.0,1,1,earth
3785058086,3785058135,residential,0,464.8832123645933,0,0,58.545000075,9.597045848936776,3,3.0,3,0,ground
3785058086,3825310296,residential,0,44.62849701524088,0,0,56.13499832,10.23167301097013,2,2.0,1,1,asphalt
3785058089,4590014296,residential,0,57.586658907200274,0,0,21.125,0.8258616831862833,2,2.0,1,1,asphalt
3785058089,4590010867,residential,0,116.3539568012723,0,0,19.85999966,0.4394621612721636,2,2.0,1,1,asphalt
3785058089,436873061,residential,0,62.11257112747197,0,0,21.489999775,0.8898116929024342,4,3.0,2,2,asphalt
3785058089,4590010869,residential,0,55.22302843064632,0,0,20.67000008,0.8258616831862833,2,2.0,1,1,asphalt
3785058097,3825310367,residential,0,61.45750759763049,0,0,37.81999969,19.91387446230869,2,2.0,1,1,asphalt
3785058097,3785058107,residential,0,116.4493047640434,0,0,26.734999655000003,12.579159134581854,2,2.0,1,1,asphalt
3785058097,3825310625,residential,0,79.59460241527657,0,0,28.63000011,11.382009746781332,4,3.0,2,2,asphalt
3785058097,3825310404,residential,0,42.09635250880257,0,0,37.81999969,19.91387446230869,2,2.0,1,1,asphalt
3785058099,3825310624,residential,0,55.82251681589623,0,0,25.07999992,0.5830927476252697,2,2.0,1,1,asphalt
3785058099,3825310442,residential,0,55.41651731772872,0,0,24.805000305,0.5830927476252697,2,2.0,1,1,asphalt
3785058099,4590014296,residential,0,73.84204336460299,0,0,23.32999992,0.7044772154057766,4,3.0,2,2,asphalt
3785058099,3785058104,residential,0,59.8176464059009,0,0,25.66499996,0.8238005707844305,4,3.0,2,2,asphalt
3785058104,3825310572,secondary,0,37.789868100993935,0,0,26.25,1.064508393943591,4,3.0,2,2,asphalt
3785058104,3825310631,residential,0,35.623835602407624,0,0,26.25,1.064508393943591,4,3.0,2,2,asphalt
3785058104,3785058099,residential,0,59.8176464059009,0,0,25.66499996,0.8238005707844305,4,3.0,2,2,asphalt
3785058104,3785058123,secondary,0,129.18421076019507,0,0,29.24500084,1.7339563531204691,4,3.0,2,2,asphalt
3785058106,3825310639,residential,0,36.73549207459545,0,0,33.559999465000004,11.790541927213017,2,2.0,1,1,asphalt
3785058106,3825310611,residential,0,10.401453905538544,0,0,35.75999832,13.31033299772639,4,3.0,2,2,asphalt
3785058106,4590030221,residential,0,174.03276875178767,0,0,46.125,11.546814226600617,4,3.0,2,2,asphalt
3785058107,436881903,tertiary,0,41.33564522841105,0,0,16.755000115,5.244443806855019,4,3.0,2,2,asphalt
3785058107,3785058097,residential,0,116.4493047640434,0,0,26.734999655000003,12.579159134581854,2,2.0,1,1,asphalt
3785058107,7775404176,tertiary,0,255.73496475218,0,0,15.23999977,3.964055421425347,1,1.0,1,0,asphalt
3785058110,4590038056,residential,0,17.149219904860328,0,0,19.44000053,2.850145031253974,2,2.333333333333333,2,0,asphalt
3785058110,10676167557,living_street,0,21.132501145432755,0,0,19.44000053,2.850145031253974,2,2.0,1,1,asphalt
3785058110,10676167554,residential,0,24.185271026128788,0,0,19.44000053,2.850145031253974,2,2.0,1,1,asphalt
3785058116,3785058123,residential,0,60.10413045148766,0,0,31.800001145,6.337077584498494,4,3.0,2,2,asphalt
3785058116,4590030220,residential,0,55.077251429803766,0,0,31.36000061,10.27075085669964,4,3.0,2,2,asphalt
3785058116,3825310646,residential,0,46.0215453223138,0,0,31.36000061,10.27075085669964,2,2.0,1,1,asphalt
3785058123,3825310818,residential,0,63.58218684609125,0,0,33.49000168,2.403404312297347,4,3.0,2,2,asphalt
3785058123,3785058116,residential,0,60.10413045148766,0,0,31.800001145,6.337077584498494,4,3.0,2,2,asphalt
3785058123,3825310843,secondary,0,75.40496902405494,0,0,42.315000535,1.2768278359781495,4,3.0,2,2,asphalt
3785058123,3785058104,secondary,0,129.18421076019507,0,0,29.24500084,1.7339563531204691,4,3.0,2,2,asphalt
3785058124,4590038056,residential,0,64.45284881386677,0,0,18.045000075,1.560144436766693,1,1.0,1,0,asphalt
3785058124,3785058145,residential,1,166.00747513454843,0,0,17.64999962,14.964605345176702,1,1.0,1,0,asphalt
3785058135,4590030221,residential,0,31.532899587332047,0,0,56.49000168,9.78329545547484,2,2.0,1,1,asphalt
3785058135,4590030223,residential,0,84.81606663846796,0,0,54.51000023,4.966773407566897,4,3.0,2,2,asphalt
3785058135,3785058086,residential,0,464.8832123645933,0,0,58.545000075,9.597045848936776,2,2.0,1,1,ground
3785058136,3825310959,secondary,0,12.258806431958687,0,0,52.38999939,0.1502513596589523,4,3.0,2,2,asphalt
3785058136,3825310843,secondary,0,12.307226103165831,0,0,52.38999939,0.1502513596589523,4,3.0,2,2,asphalt
3785058136,4590030220,residential,0,164.92852942924864,0,0,41.875,5.2105011081792965,4,3.0,2,2,asphalt
3785058137,3785058148,residential,0,103.49523953377836,0,0,37.22000122,2.108238922643006,2,2.0,1,1,asphalt
3785058137,2532346082,residential,0,50.119057358536246,0,0,37.8200016,1.475057951468028,2,2.0,1,1,asphalt
3785058137,436862475,residential,0,89.42592195462959,0,0,36.58500099,1.9364960748314248,4,3.0,2,2,asphalt
3785058145,6264747895,residential,1,55.19317253482209,0,0,19.22000027,15.605602283172018,1,1.0,1,0,asphalt
3785058145,10676104467,residential,0,36.359908964318585,0,0,18.64999962,29.65906684807399,1,1.0,1,0,asphalt
3785058145,3825310853,residential,0,52.23273806369834,0,0,18.795000075,16.018333270009556,1,1.0,1,0,asphalt
3785058147,10676225504,residential,0,38.86457726481514,0,0,20.11000061,0.2355059886716188,1,1.0,1,0,asphalt
3785058147,10676239357,residential,0,74.7120038364584,0,0,19.950000765,0.893821853470832,1,1.0,1,0,asphalt
3785058147,3825311052,residential,0,24.88328689282586,0,0,20.11000061,0.2355059886716188,1,1.0,1,0,asphalt
3785058147,3825310996,residential,0,113.9297309761762,0,0,19.950000765,0.893821853470832,1,1.0,1,0,asphalt
3785058148,3825311277,residential,0,56.16048764426676,0,0,35.36000061,2.295526104649585,2,2.0,1,1,asphalt
3785058148,3785058137,residential,0,103.49523953377836,0,0,37.22000122,2.108238922643006,2,2.0,1,1,asphalt
3785058148,3825311296,residential,0,82.82363102599942,0,0,39.02000046,6.468496358372827,1,1.0,1,0,asphalt
3785058151,3811512522,residential,0,20.85832132138011,0,0,19.37999916,0.5912798600153484,2,2.0,1,1,asphalt
3785058151,3811512529,residential,0,44.22226713020128,0,0,19.72999954,0.5327541949377643,2,2.0,1,1,asphalt
3785058151,3811512506,residential,0,54.50353408124464,0,0,19.37999916,0.5912798600153484,2,2.0,1,1,asphalt
3785058257,3825311758,residential,0,46.75454852812672,0,0,48.66999817,1.285686463666917,4,3.0,2,2,asphalt
3785058257,3148507083,secondary,0,49.940863925897474,0,0,48.01999855,1.285686463666917,2,2.0,1,1,asphalt
3785058257,3785058258,residential,0,93.7948582852079,0,0,54.90499878,0.6480453032968697,2,2.0,1,1,asphalt
3785058257,414688091,secondary,0,82.73114949862392,0,0,47.484998705,6.252254362911098,4,3.0,2,2,asphalt
3785058258,3825311768,residential,0,28.550503111220333,0,0,61.13999939,0.0104041429268225,2,2.0,1,1,asphalt
3785058258,3785058257,residential,0,93.7948582852079,0,0,54.90499878,0.6480453032968697,2,2.0,1,1,asphalt
3785058258,12533489596,residential,0,22.525618958700072,0,0,61.13999939,0.0104041429268225,2,2.0,1,1,asphalt
3785058258,12533489609,residential,0,85.11774815718627,0,0,61.13999939,0.0104041429268225,2,2.0,1,1,asphalt
3785058262,3811434994,secondary,0,43.94749373960963,0,0,22.0,6.113444453090802,4,3.0,2,2,asphalt
3785058262,3811435000,secondary,0,28.8983299988336,0,0,22.30999947,11.97771229677891,4,3.0,2,2,asphalt
3785058262,4310025201,residential,0,39.82731103986575,0,0,22.0,6.113444453090802,4,3.0,2,2,paving_stones
3785058268,3811524341,secondary,0,29.35539399614141,0,0,22.494999890000003,14.081943432599104,4,3.0,2,2,asphalt
3785058268,4582141575,residential,0,103.24324583430484,0,0,21.759999275,6.401195920435007,3,3.0,3,0,paving_stones
3785058268,3811435000,secondary,0,36.03738303710095,0,0,22.30999947,11.97771229677891,4,3.0,2,2,asphalt
3785058270,3811524348,secondary,0,27.082205092981013,0,0,20.88999939,0.2321087518837475,2,2.0,1,1,asphalt
3785058270,3811435008,secondary,0,34.29002255234422,0,0,20.844999315,0.2219827104012526,2,2.0,1,1,asphalt
3785058270,3811435032,residential,0,43.61082701021455,0,0,21.03999996,1.1524894956238698,2,2.0,1,1,asphalt
3785058271,3811435028,residential,0,32.4197473529696,0,0,21.26000023,0.1318088454805831,2,2.0,1,1,asphalt
3785058271,3811435009,residential,0,34.09836770932069,0,0,21.26000023,0.1318088454805831,2,2.0,1,1,asphalt
3785058271,4582139112,residential,0,28.856284125255936,0,0,21.26000023,0.1318088454805831,4,3.0,2,2,asphalt
3785058271,3811435033,residential,0,36.92591437901216,0,0,21.26000023,0.1318088454805831,2,2.0,1,1,asphalt
3785058279,3811524427,residential,0,31.05548726374669,0,0,24.70499992,2.471056159008524,2,2.0,1,1,asphalt
3785058279,3811439638,residential,0,103.49667356232112,0,0,25.180000305,1.2352062870970004,2,2.0,1,1,asphalt
3785058279,4582141576,residential,0,31.701782295872224,0,0,21.94000053,0.1383539760334078,4,3.0,4,0,asphalt
3785058284,4582140806,residential,0,62.96356105113971,0,0,24.56000042,2.408599373113552,2,2.0,1,1,asphalt
3785058284,3811439640,residential,0,29.78869973388545,0,0,25.93000031,2.332058598160593,2,2.0,1,1,asphalt
3785058284,3811439638,residential,0,32.51691275160914,0,0,27.175000195000003,2.332058598160593,2,2.0,1,1,asphalt
3785058284,4582141576,residential,0,100.23100191181464,0,0,23.93500042,1.2352062870970004,2,2.0,1,1,asphalt
3803564850,3550731054,residential,0,47.121205675406266,0,0,18.154999735,0.7418010618785137,2,2.0,1,1,asphalt
3803564850,3550731055,residential,0,45.861875362076,0,0,18.92500019,0.5152985914444709,2,2.5,1,0,asphalt
3803564850,3309835034,residential,0,29.465507732191583,0,0,18.88500023,0.5152985914444709,2,2.5,1,0,asphalt
3803564850,3550731050,residential,0,27.9131102274643,0,0,18.51000023,0.8827217613899401,2,2.0,1,1,asphalt
3811434985,2532403834,secondary,0,29.55546397799923,0,0,21.70999908,14.85897349647009,2,2.0,1,1,paving_stones
3811434985,436841517,secondary,0,73.86436553282059,0,0,21.674999235,13.669076106886326,3,3.0,3,0,paving_stones
3811434985,3811434986,residential,0,59.47044324238828,0,0,21.3949995,7.526174576804658,4,3.0,2,2,paving_stones
3811434986,3811434992,residential,0,76.19878653700816,0,0,21.244999885,0.2074300609982065,3,3.0,3,0,asphalt
3811434986,3811434991,residential,0,40.13846481175178,0,0,21.07999992,0.1933756571392259,2,2.0,1,1,asphalt
3811434986,3811434985,residential,0,59.47044324238828,0,0,21.3949995,7.526174576804658,4,3.0,2,2,paving_stones
3811434987,436873079,secondary,0,33.25464736332391,0,0,20.87000084,0.1933756571392259,2,2.0,1,1,paving_stones
3811434987,3811524128,secondary,0,22.59342842984029,0,0,20.97500038,0.1933756571392259,2,2.0,1,1,paving_stones
3811434987,3811434991,residential,0,44.716186568315216,0,0,20.97500038,0.1933756571392259,2,2.0,1,1,paving_stones
3811434991,3811434996,residential,0,42.21323789670364,0,0,21.07999992,0.1933756571392259,2,2.0,1,1,asphalt
3811434991,3811434986,residential,0,40.13846481175178,0,0,21.07999992,0.1933756571392259,2,2.0,1,1,asphalt
3811434991,10676068116,residential,0,79.5439189197033,0,0,21.170000075,0.1625922513099045,2,2.0,1,1,asphalt
3811434991,3811434987,residential,0,44.716186568315216,0,0,20.97500038,0.1933756571392259,2,2.0,1,1,paving_stones
3811434992,3811434995,residential,0,13.05525295223394,0,0,21.40999985,0.2214844648571871,3,3.0,3,0,asphalt
3811434992,3811434986,residential,0,76.19878653700816,0,0,21.244999885,0.2074300609982065,3,3.0,3,0,asphalt
3811434992,436841517,residential,0,58.71789922845161,0,0,21.52499962,6.350331591079874,3,3.0,3,0,paving_stones
3811434992,3811434998,residential,0,68.5053465542841,0,0,21.55000019,0.2353305371299405,3,3.0,3,0,asphalt
3811434994,436841517,secondary,0,76.25571066955806,0,0,21.66499996,6.364177663352627,4,3.0,2,2,paving_stones
3811434994,3785058262,secondary,0,43.94749373960963,0,0,22.0,6.113444453090802,4,3.0,2,2,asphalt
3811434994,3811434997,residential,0,39.835057599740686,0,0,21.69000053,0.249176609402694,3,3.0,3,0,paving_stones
3811434995,4582139113,residential,0,30.374696685533426,0,0,21.40999985,0.2214844648571871,3,3.0,3,0,asphalt
3811434995,3811434992,residential,0,13.05525295223394,0,0,21.40999985,0.2214844648571871,3,3.0,3,0,asphalt
3811434995,3811435001,residential,0,65.71915556591325,0,0,21.55000019,0.2353305371299405,3,3.0,3,0,asphalt
3811434996,3811434991,residential,0,42.21323789670364,0,0,21.07999992,0.1933756571392259,2,2.0,1,1,asphalt
3811434996,4582139113,residential,0,45.78031752217342,0,0,21.244999885,0.2074300609982065,1,1.0,1,0,asphalt
3811434996,4582139111,residential,0,19.708258766197783,0,0,21.07999992,0.1933756571392259,3,3.0,3,0,asphalt
3811434997,4310025201,residential,0,42.79161639772138,0,0,21.69000053,0.249176609402694,3,3.0,3,0,asphalt
3811434997,3811434998,residential,0,15.099774248112729,0,0,21.69000053,0.249176609402694,3,3.0,3,0,asphalt
3811434997,3811434994,residential,0,39.835057599740686,0,0,21.69000053,0.249176609402694,3,3.0,3,0,paving_stones
3811434998,3811434997,residential,0,15.099774248112729,0,0,21.69000053,0.249176609402694,3,3.0,3,0,asphalt
3811434998,3811435001,residential,0,15.527816059693754,0,0,21.69000053,0.249176609402694,3,3.0,3,0,asphalt
3811434998,3811434992,residential,0,68.5053465542841,0,0,21.55000019,0.2353305371299405,3,3.0,3,0,asphalt
3811435000,3785058262,secondary,0,28.8983299988336,0,0,22.30999947,11.97771229677891,4,3.0,2,2,asphalt
3811435000,3811435017,residential,0,70.94640636424053,0,0,21.759999275,6.401195920435007,3,3.0,3,0,paving_stones
3811435000,3785058268,secondary,0,36.03738303710095,0,0,22.30999947,11.97771229677891,4,3.0,2,2,asphalt
3811435001,3811434995,residential,0,65.71915556591325,0,0,21.55000019,0.2353305371299405,3,3.0,3,0,asphalt
3811435001,3811434998,residential,0,15.527816059693754,0,0,21.69000053,0.249176609402694,3,3.0,3,0,asphalt
3811435001,4582140802,residential,0,30.787466020946155,0,0,21.52500057,0.1923057564868137,3,3.0,3,0,asphalt
3811435001,3811435011,residential,0,42.250666903787554,0,0,21.52500057,0.1923057564868137,3,3.0,3,0,asphalt
3811435003,4310025201,residential,0,15.742733934467044,0,0,22.0,6.113444453090802,3,3.0,3,0,asphalt
3811435004,3811435009,residential,0,30.632134308249185,0,0,21.26000023,0.1318088454805831,2,2.0,1,1,asphalt
3811435004,3811435022,residential,0,71.41401129594331,0,0,21.029999735,0.1718327571996704,3,3.0,3,0,asphalt
3811435004,3811524324,residential,0,31.872109978584696,0,0,21.065000535,0.1625922513099045,2,2.0,1,1,paving_stones
3811435005,3811435022,residential,0,47.42521198213741,0,0,20.79999924,0.2118566689187578,2,2.0,1,1,asphalt
3811435005,3811435008,secondary,0,42.41436948005561,0,0,20.79999924,0.2118566689187578,2,2.0,1,1,asphalt
3811435005,3811524324,secondary,0,61.011898419961696,0,0,20.83500004,0.2026161630289918,2,2.0,1,1,paving_stones
3811435007,3811435021,residential,0,56.28462091814534,0,0,21.53499985,0.1729886488694034,2,2.0,1,1,asphalt
3811435007,3811524336,residential,0,14.604364801504602,0,0,21.40999985,0.2214844648571871,3,3.0,3,0,asphalt
3811435007,3811435023,residential,0,40.83794141883817,0,0,21.42000008,0.2193094190940527,2,2.0,1,1,asphalt
3811435008,3785058270,secondary,0,34.29002255234422,0,0,20.844999315,0.2219827104012526,2,2.0,1,1,asphalt
3811435008,3811435005,secondary,0,42.41436948005561,0,0,20.79999924,0.2118566689187578,2,2.0,1,1,asphalt
3811435008,4582135202,residential,0,86.2594193117985,0,0,20.994999885,1.142363454141375,2,2.0,1,1,asphalt
3811435008,3811524317,residential,0,35.946211244404914,0,0,20.79999924,0.2118566689187578,2,2.0,1,1,asphalt
3811435009,3785058271,residential,0,34.09836770932069,0,0,21.26000023,0.1318088454805831,2,2.0,1,1,asphalt
3811435009,3811435004,residential,0,30.632134308249185,0,0,21.26000023,0.1318088454805831,2,2.0,1,1,asphalt
3811435009,3811435037,residential,0,75.87244911094953,0,0,21.26000023,0.1318088454805831,3,3.0,3,0,asphalt
3811435009,10676068116,residential,0,27.868092938081915,0,0,21.26000023,0.1318088454805831,2,2.0,1,1,asphalt
3811435011,4582140804,residential,0,32.355890034551635,0,0,21.36000061,0.1354349035709334,3,3.0,3,0,asphalt
3811435011,4310025201,residential,0,30.29915387357737,0,0,21.52500057,0.1923057564868137,3,3.0,3,0,asphalt
3811435011,3811435017,residential,0,32.39412318312473,0,0,21.284999845,0.4800572238310192,3,3.0,3,0,asphalt
3811435011,3811435001,residential,0,42.250666903787554,0,0,21.52500057,0.1923057564868137,3,3.0,3,0,asphalt
3811435017,3811435030,residential,0,31.900897216362843,0,0,21.20999908,0.8246795440911051,3,3.0,3,0,asphalt
3811435017,3811435011,residential,0,32.39412318312473,0,0,21.284999845,0.4800572238310192,3,3.0,3,0,asphalt
3811435017,3811435000,residential,0,70.94640636424053,0,0,21.759999275,6.401195920435007,3,3.0,3,0,paving_stones
3811435021,3811435007,residential,0,56.28462091814534,0,0,21.53499985,0.1729886488694034,3,3.0,3,0,asphalt
3811435021,4582140802,residential,0,31.74803570416675,0,0,21.51000023,0.1299638682262765,2,2.0,1,1,asphalt
3811435021,3811435034,residential,0,29.174808479470894,0,0,21.65999985,0.1244928328816197,2,2.0,1,1,asphalt
3811435022,3811435005,residential,0,47.42521198213741,0,0,20.79999924,0.2118566689187578,2,2.0,1,1,asphalt
3811435022,3811435027,residential,0,9.782464137032417,0,0,20.79999924,0.2118566689187578,2,2.0,1,1,asphalt
3811435022,3811435004,residential,0,71.41401129594333,0,0,21.029999735,0.1718327571996704,2,2.0,1,1,asphalt
3811435023,4582139114,residential,0,33.1990169221603,0,0,21.43000031,0.2171343733309183,4,3.0,2,2,asphalt
3811435023,3811435029,residential,0,19.88704949760209,0,0,21.54500008,0.170813603106269,2,2.0,1,1,asphalt
3811435023,4582139112,residential,0,64.8065483558461,0,0,21.34500027,0.1744716094057507,2,2.0,1,1,asphalt
3811435023,3811435007,residential,0,40.83794141883817,0,0,21.42000008,0.2193094190940527,4,3.0,2,2,asphalt
3811435027,3811435037,residential,0,31.796635548344053,0,0,21.029999735,0.1718327571996704,2,2.0,1,1,asphalt
3811435027,3811435022,residential,0,9.782464137032417,0,0,20.79999924,0.2118566689187578,2,2.0,1,1,asphalt
3811435027,4582135202,residential,0,51.76348121799357,0,0,20.994999885,1.142363454141375,2,2.0,1,1,asphalt
3811435028,3811435042,residential,0,37.59861477796131,0,0,21.26000023,0.1318088454805831,1,1.0,1,0,asphalt
3811435028,4582139114,residential,0,42.2302959303735,0,0,21.34500027,0.1744716094057507,2,2.0,1,1,asphalt
3811435028,3785058271,residential,0,32.4197473529696,0,0,21.26000023,0.1318088454805831,2,2.0,1,1,asphalt
3811435029,3811435023,residential,0,19.88704949760209,0,0,21.54500008,0.170813603106269,2,2.0,1,1,asphalt
3811435030,3811435017,residential,0,31.900897216362843,0,0,21.20999908,0.8246795440911051,3,3.0,3,0,asphalt
3811435030,4582140804,residential,0,32.6804945865521,0,0,21.284999845,0.4800572238310192,3,3.0,3,0,asphalt
3811435030,4582141575,residential,0,31.29541670358144,0,0,21.20999908,0.8246795440911051,3,3.0,3,0,asphalt
3811435032,4582135200,residential,0,37.16299922350894,0,0,21.19000053,2.072870239363992,2,2.0,1,1,asphalt
3811435032,3785058270,residential,0,43.61082701021455,0,0,21.03999996,1.1524894956238698,2,2.0,1,1,asphalt
3811435032,3811435040,residential,0,125.47488813979584,0,0,22.82999992,2.072870239363992,2,2.0,1,1,asphalt
3811435033,3811435042,residential,0,31.85673305676221,0,0,21.26000023,0.1318088454805831,2,2.0,1,1,asphalt
3811435033,3785058271,residential,0,36.92591437901216,0,0,21.26000023,0.1318088454805831,1,1.0,1,0,asphalt
3811435033,3811435048,residential,0,43.55768575824791,0,0,21.26000023,0.1318088454805831,2,2.0,1,1,asphalt
3811435034,3811435044,residential,0,40.292280927882295,0,0,21.65999985,0.1244928328816197,1,1.0,1,0,asphalt
3811435034,3811435021,residential,0,29.174808479470894,0,0,21.65999985,0.1244928328816197,2,2.0,1,1,asphalt
3811435034,4582140803,residential,0,43.62131892344883,0,0,21.725000385,0.1244928328816197,2,2.0,1,1,asphalt
3811435037,3811435048,residential,0,32.30207184820369,0,0,21.26000023,0.1318088454805831,1,1.0,1,0,asphalt
3811435037,3811435027,residential,0,31.796635548344053,0,0,21.029999735,0.1718327571996704,2,2.0,1,1,asphalt
3811435037,3811435009,residential,0,75.87244911094953,0,0,21.26000023,0.1318088454805831,1,1.0,1,0,asphalt
3811435040,3811435032,residential,0,125.47488813979584,0,0,22.82999992,2.072870239363992,2,2.0,1,1,asphalt
3811435040,4582135201,tertiary,0,64.10027454215691,0,0,24.46999931,2.072870239363992,2,2.0,1,1,asphalt
